id,twitid,date,text,sberbank,vtb,gazprom,alfabank,bankmoskvy,raiffeisen,uralsib,rshb
,416257013295755268,,"#np Руки Вверх - Алёшка
Суровая писня о шлюхе(9(((9",-1,,,,,,,
,416418975451738112,,вот смотрю я на авы 12летних девок и думаю неужели я раньше такой же долбаёбкой была!? о_О,-1,,,,,,,
,416420323849146369,,"Всем #утро , надо ехать с политику, но я голодный ( поеду голодным.  В голову приходят мысли только о еде
#ВзаимныйФолловинг #ЧитаюВзаимно",-1,,,,,,,
,416423388371230720,,"@lexunia что?о___0 Смит все таки умер?( а я уж надеялась, что это не случится как можно дольше(",-1,,,,,,,
,416423653513773056,,@kxbbvfockelie и правда Америка не стояла о_О всем спасибо,-1,,,,,,,
,416424983104327680,,"@KsKhodosok щита?O_O
Тебя то уж за что туда?о,,о",-1,,,,,,,
,416425615827296257,,"Я его любила..ждала...он знал о моих чувствах, но ничего не хотел предпринимать....сейас я о нём вспоминаю, а он уехал и забыл меня(((*",-1,,,,,,,
,416430328920932352,,"@AlinaBunny1 я не в своей школе:(
он такой милый, о моя фантазия.",-1,,,,,,,
,416431652832038912,,@jawnatan привееет о/ почему тебя не было тут в три утра?( я ждал...,-1,,,,,,,
,416432607531122688,,"-Вот почему тебе, 8 классу дарят подарки,а Перрюше в 11 не дарят:( -С НОВЫМ ГОДОМ ПЕРРБШЕНЬКА -*О*… http://t.co/gokKTlfVDd",-1,,,,,,,
,416434383651078144,,"НЕ СЛУШАЕЙТЕ НИКОГДА ТЕХ, КТО СУДИТ ПЛОХО О ВСЕХ И ГОВОРИТ ХОРОШО ТОЛЬКО О ВАС ( ИБО ЭТО ОБ",-1,,,,,,,
,416450991781715968,,"Жалею о том,что осталась вчера в школе на празднике :(
Было очень очеееень тупооооооооо http://t.co/40QVDdpI23",-1,,,,,,,
,416452070128893953,,Хотя о чем это я?((Какие внуки?У большей части дети снаркоманились.деградировали.вскормленые ворованным.Не будет у них внуков.,-1,,,,,,,
,416452415983198209,,@temirkaev @xtype4u ну у меня выбора особо нет... Что дали то и слушаю..о_О,-1,,,,,,,
,416453383667449856,,"@adomogarov я ВАС умоляю не отзывайтесь о себе плохо... У вас хватает """"этих""""(( Хотите стану на колени? только не говорите о себе плохо",-1,,,,,,,
,416453766095699968,,Только что встала дома нет воды блинн так хотела помыть голову:(,-1,,,,,,,
,416455146970054656,,RT @wasobezokym: Куда же делись все эмо?..неужели они все-таки убили себя...о_О,-1,,,,,,,
,416455196525748224,,@Margo_Golubeva :( давай не будем о этом!,-1,,,,,,,
,416455618153967617,,@romawkka @stingeraa ухты сколько вариантов о_О,-1,,,,,,,
,416456597389320193,,"@KorobkoDarya о, я тоже смотрела. в конце грустно( я болела, но сегодня иду выписываться",-1,,,,,,,
,416457722901438464,,ну вот наконец-то забыла тебя...теперь даже не о ком думать перед сном(  #твиты,-1,,,,,,,
,416457895589330944,,"- ха,и где эта дурочка!-её нет больше здесь. -почему о_О -потому что у неё не было тебя ",-1,,,,,,,
,416459290598068225,,"@WandererABD82 нет, там расказано о целом городке, которий бил убит российскими военними(",-1,,,,,,,
,416460599636549632,,"RT @hecavolidacy: Я О ЛЮБВИ МЕЧТАЛА ДНЕМ,а НОЧЬЮ ДУМАЛА О НЕМ!!! (так и состарилась(((",-1,,,,,,,
,416461382150668289,,"а блять, почему то совсем старые фотки а-ля 2010 год нельзя поместить на страницу о_О нет ваще этой ссылки",-1,,,,,,,
,416461904739958784,,"@Aliona_Kim я тебя так понимаю( У меня еще плохие воспоминания о рыбе с детского садика,когда нам там уху давали и заставляли это гавно есть",-1,,,,,,,
,416465145766760448,,"@AlexeyKlever я работаю
а твиттер чота как то сам постит о_О",-1,,,,,,,
,416477784496947200,,"RT @Oops_783969: @_LarryLarryL_ О ДА, ТОЛЬКО НАС ВЫПУСКАТЬ НЕ ХОТЕЛИ:(
А ТЕПЕРЬ Я УТОПАЛА СПАТЬ",-1,,,,,,,
,416478134939426816,,"@im__killjoy Боже,это так грустно...Покойся с миром.Мне так жаль....(",-1,,,,,,,
,416480027618721792,,@ne_potupchik вот так всегда(( Я о природе....,-1,,,,,,,
,416481866783657984,,"RT @lalka_greenday: @WHAT_THE_FUCK_4 ПРОСТИ, ДОРОГОЙ( ЗДАРОВ О/",-1,,,,,,,
,416482947618050048,,"Слушал десяток мелодий, чтобы взобдриться. А помог проснуться... Stratovarius 2013-го о_О",-1,,,,,,,
,416484872426110976,,"от сколько можно уже хапать, подумать пора и о """"Обычных"""" людях(( а ведь именно ТЫ мог оказ",-1,,,,,,,
,416484876737867776,,"RT @livuxihezigi: Разминка для глаз: и раз о_О, и два О_о, и три О_О, и на исходную о_о .",-1,,,,,,,
,416486848345939969,,RT @zabifisigare: Куда же делись все эмо?..неужели они все-таки убили себя...о_О,-1,,,,,,,
,416487720085893120,,"поч когда я приношу на тусич флеху с мега хитами включают не мои песни,а дана балана?:(((((",-1,,,,,,,
,416491020764082176,,"но и простить....... о_О измена она и в Африке измена, не важно какая - это ИЗМЕНА!!! пино",-1,,,,,,,
,416492103183892480,,"О нет!!! Скааа я не помню куда спрятала подарок:(( Мне его сегодня дарить
Аааа",-1,,,,,,,
,416492622862376960,,"Вот это нихрена
По физике 5 вышло
Я в шоке о_О",-1,,,,,,,
,416495058167533568,,"Время почти час дня, на Полежаевской вагоны под завязку о_О втф",-1,,,,,,,
,416500721870450688,,RT @love_lust_leto: @do_or_pie_ привет о/,-1,,,,,,,
,416501459954712576,,"Реально тупой даговор(
Я ведь все спецыально могу сделать..Но потом о етом буду очень и очень желеть",-1,,,,,,,
,416501847621656576,,"@gruppa_voina @tvrain  Неделю в одной рубашке, о женщина (((",-1,,,,,,,
,416502372173496320,,O_O velcome поздравил с натупающим О_О  #FF_RU,-1,,,,,,,
,416503176872079360,,"Тут экзамен, а мысли о новом годе и куче дел перед ним(",-1,,,,,,,
,416639207700840448,,"Сейчас будет так: мы ложимся спать, просыпаемся о, уже и нг, опять ложимся, опа и понедельник и всем в школу. Время пролетит как всегда:(",-1,,,,,,,
,416639421232844800,,Сегодня Сергею Бодрову исполнилось бы 42 года. Покойся с миром:(,-1,,,,,,,
,416643487497342978,,как же все хреново.. мне некого согревать в этот НГ :( печалька,-1,,,,,,,
,416644568436989953,,@blazebit_kwon ну поч он тебя бесит ттттт он же добро ;(,-1,,,,,,,
,416645853416525826,,RT @seregamaladez: Ужас((((((((((((9  Зрители вы что?(((((((((  Ужас (((#Голос #Траур #вшоке,-1,,,,,,,
,416646534168449024,,"Блин, я по ходу потянула себе бедро О.О  Очень больно ходить( Кааааак я умудрилась вообще?!  #Неудачник",-1,,,,,,,
,416646895629787136,,ты не хочешь спать?????аа ты же днем спала.ууу:нет не хочу..ты тоже спала о_О. ххх: а я хо,-1,,,,,,,
,416647183006318592,,и где моё волнение перед зачётом...вроде будет самый ужасный препод...а мне пох о_О,-1,,,,,,,
,416647475395436544,,"блинн, Тину выгнали, лучше бы Гелу выгнали!!
((",-1,,,,,,,
,416650083678314496,,@Nyusha_Nyusha @vikuschka15 о бооооззее:| Я испугался:с,-1,,,,,,,
,416651499453054976,,"Что-то за эти 2 недели я устала.Завтра идем на свадьбу.Угнетает мысль о том,что придется напяливать платье,сапоги,колготки.фу(",-1,,,,,,,
,416652901315248128,,"Ааааа(((
Гелу выгнали ((
фуу ((
мы с Доном в печальке(
Как так?!Он же офигенен!! ((",-1,,,,,,,
,416653268971171840,,"RT @kirikotakano: НЕЕЕЕТ ПОЧЕМУУУ ГЕЛААА НЕ ПОКИДАЙ МЕНЯЯ
ФАААКФАКФАКФАААК
НЕЕЕЕЕЕЕЕЕЕЕТ:(((((((((((
#голос",-1,,,,,,,
,416657802715619328,,"Слышишь песню и сразу вспоминаешь определённый момент, место или даже человека. Мир меняется, а песня остается, как и твое вспоминание. о_О",-1,,,,,,,
,416658116802277376,,О этот скрытый гений манипуляций :/ я спать(,-1,,,,,,,
,416661105139007488,,"Таак волнуюсь что не могу уснуть, всего переполняют мысли о том что будет завтра :( #сон #спать #спатихард #спартактрактор",-1,,,,,,,
,416662379607625729,,"ПОЧЕМУУУУ ОН, А НЕ НАРГИЗ? ПОЧЕМУУУ? УААА:(",-1,,,,,,,
,416662591587377152,,"у меня перед окнами дохуя деревьев,поэтому придется НТВ Крест приделывать на крыше.
печалька :(",-1,,,,,,,
,416663078525091840,,"о даа, Ваняяя.. бутылка зовёт!(( #ВечернийУргант #упрт расстройство из-за #голос`а((",-1,,,,,,,
,416664083522277376,,"#НР
#дискотека

О, боже, какой мужчина Я хочу от тебя сына И я хочу от тебя дочку И точка, и точка.
#Танцювали
А ноги болять від взуття :(",-1,,,,,,,
,416665964537974784,,"@AlinaNovitskaya О БОЖЕ
ПРИДЕТСЯ АМПУТИРОВАТЬ РУКУ(",-1,,,,,,,
,416667067199537152,,@Tiliniliel что там?мне уже страшно о_О я ж  на моб.толком не могу увидить,-1,,,,,,,
,416667308845957120,,"Блин, нам даже поговорить не о чем, как чужие люди : Пиздец короче :(",-1,,,,,,,
,416667924460736512,,"@VivaLaRitko @unopposed_girl @legramr ты должна была, о нем везде говорят(( просто значения не придавала наверн",-1,,,,,,,
,416668259019026432,,Мои соболезнования родным и близким погибших после взрыва в Пятигорске(,-1,,,,,,,
,416668539895160832,,"@KakimotoChikusa об этом я не подумал... о_0 тогда, мне капут((( слишком он жестокий т__т",-1,,,,,,,
,416669606905118720,,"сделать комплимент и заступится.вот я растаяла.критические дни,что вы со мной сделали:( или это недопарнеимение ?",-1,,,,,,,
,416669806583357440,,@belogolovcev @Sokol_81 Хнык:(А что нибудь другое будет с твоим участием?,-1,,,,,,,
,416672163144691712,,"Каждые 5 минут думаю о времени после НГ, когда я уже встречусь со своими друзьями!!! Скорей же уже!! Пожалуйста!!!(((",-1,,,,,,,
,416673846452699136,,"бля,я на всех фотках такой урод(
лучше вообще не фоткаться.
н и к о г да",-1,,,,,,,
,416677096384000000,,"не смотрела """"Голос"""", но лента проспойлерила мне победителя (
я скорблю вместе со всеми. завтра с бро посмотрим и оценим трагичность ситуации",-1,,,,,,,
,416677893041704961,,"@YolGorro я писал в дневник пустоту, а ее постоянно портили комментариями о поведении (",-1,,,,,,,
,416678986064744449,,@Keri_Linkoln @NastyaaNesti ХНЫК-ХНЫК..уже два дня рыдаю в подушку*(,-1,,,,,,,
,416679028847050753,,"Моя лента умерла о_О
Да праснитесь. Мне скучнооо",-1,,,,,,,
,416680527333031936,,"@KravchenkoNasty а я вот вообще не еду на концерт Марсоа((( а только лиш могу смотреть записи,.. печалька",-1,,,,,,,
,416680615548043265,,"О! Мамин закончил, как и моя жена, 211 школу им.Пьера де Кубертена. Кстати, её Патрушев и Стржельчик закончили. Я в таких крутях не учился:(",-1,,,,,,,
,416684561184325632,,"@Maryana_Mathersфаак,я не узнала ее.Нееет я не навижу ее,бесит.С Эмом там трахается и песни его в живую слушает а мы тут в Украине и России(",-1,,,,,,,
,416686271768305664,,"Итак, кратко о главном: Здох X-BOX.Потерял документы на X-BOX Поцарапал диск с игрой для X-BOX.Я ЛОХ:( Ушёл играть в Tap Tap на телефоне:(",-1,,,,,,,
,416800928021237760,,"постоянно забываю накормить попугая ((
пичаль",-1,,,,,,,
,416803457300193280,,"Альбиночка, ты, твой сыночек Ниязик и твоя еще неродившаяся доченька навсгда остануться в памяти и в сердцах всех нас.Помним, скорбим(((((",-1,,,,,,,
,416804290712567808,,@xtype4u @temirkaev а вот это надо проверить..о_О,-1,,,,,,,
,416804997083705344,,RT @byvopisolapy: вот фак о_О дожилась.. мне понравилась песня димы билана о_О я себя пугаю..,-1,,,,,,,
,416811755931582464,,"линта,привет о/
сегодня был последний день,у меня вышло пять четвёрок:((
я вообщи растроился",-1,,,,,,,
,416814381414879233,,178 читателей здесь число замечательное я мечтаю о таком росте!  178.  178. 178.  прекрасный рост( мечтаю и плачу,-1,,,,,,,
,416816606497763328,,После концерта узнала о трагедии в Казани! Ужас!! Нет слов((,-1,,,,,,,
,416817030516731904,,Из дома не выходила :| это вообще я? О.о даже в зал не хочу,-1,,,,,,,
,416817694965780480,,"Вчера в Пятигорске происходили страшные события,соболезнования пострадавшим и погибшим(((...",-1,,,,,,,
,416817817816530944,,"Вчера в Пятигорске происходили страшные события,соболезнования пострадавшим и погибшим(((...",-1,,,,,,,
,416819767987945472,,"Блин
А я всю ночь думала о тебе
Соскучилась ((",-1,,,,,,,
,416821294983049216,,"RT @westdivesdia: Вчера в Пятигорске происходили страшные события,соболезнования пострадавшим и погибшим(((...",-1,,,,,,,
,416822541744103424,,"RT @Cheburashka789: @KOT_IDIOT_XX #грустьпечаль ;(
а некоторые фанючки даже не знают  о чем он поет(",-1,,,,,,,
,416823110697234432,,"@bert_end бля,ну макусик,тебя только заебала((((( наверное о:",-1,,,,,,,
,416823187704668160,,так не частно( я теперь часто буду думать о тебе(,-1,,,,,,,
,416823449298825216,,бывает ведь когда настроение зависит от чего-то или к о г о - т о((((,-1,,,,,,,
,416831709305663488,,"Мою нынешнюю аву в вк лайкают те, кто в жизни ничего у меня не лайкал о_О странно",-1,,,,,,,
,416831750485315584,,RT @NozomiGracewood: http://t.co/VnECR3K1kF Мой первый пост и сразу просьба о помощи :(,-1,,,,,,,
,416832210843750400,,Кучу непонятных сообщений и болит голова. Вчерашний вечер напоминает о себе и утром(,-1,,,,,,,
,416835536968368128,,печалька((((((((( ((( ( ( ( http://t.co/CguXFJOqIi,-1,,,,,,,
,416837598162989056,,"Утро началось с того,что пришло смс на телефон о том,что он хочет кушать...и еще после вчерашнего мыть гору посуды...ааа(((",-1,,,,,,,
,416837928036618240,,"Вот уж никогда бы не подумал,что буду заступаться за хача о_О",-1,,,,,,,
,416839082908463104,,"@july_to_october опоп, кое-кто создал тему, нет?:о",-1,,,,,,,
,416839973170855936,,"RT @THIS_IS_WAARR: @Horanso_on отличненько ;з
У тебя офигенный юп*О*
ты как? с:",-1,,,,,,,
,416840819161989120,,"Мечта любого лентяя – посуда, которую не надо мыть | ИНФО

О-как!
Об людях думают! ... ((: http://t.co/A1aGd8KQpF",-1,,,,,,,
,416842030577242112,,"бзв вчера ехала домой, маршрутчик сокращал путь как мог, по таким ебеням ехал о_О я не уверена что это норма, проезжать остановки мимо",-1,,,,,,,
,416842753012559873,,@khaledatvabshe эээмммм.....Кем я стала?о_О,-1,,,,,,,
,416842790346051584,,@UGusakova шобы буржуины которые это вдруг увидели поняли про что там о_О,-1,,,,,,,
,416842833467682816,,"школьная дискотека дает о себе знать:синяк на коленке,несгинающаяся шея и дождик в волосах=(",-1,,,,,,,
,416869867329818625,,"Юрий рассказывал о разных вещах из бамбука, половину я засеял на видео, а самое интересное пропустил:(",-1,,,,,,,
,416870327583404033,,"RT @pesidorasavy: от сколько можно уже хапать, подумать пора и о """"Обычных"""" людях(( а ведь именно ТЫ мог оказ",-1,,,,,,,
,416870853478187008,,"RT @bahuqihamute: Только сейчас поняла, что слушаю одну и ту же песню уже 2 часа. о_О",-1,,,,,,,
,416872343852433408,,"@ann__plush мои одноклассники-придурки пока не знают о моей стр в тви,потому что они все время и так надо мной издеваются((",-1,,,,,,,
,416877339897630721,,"О Боже, такого сильного кашля у меня еще не было,жизнь-боль,в понедельник к врачу,сходила одна в кино,и в Караван съездила,все планы в жопу(",-1,,,,,,,
,416877541610115072,,"Хотела сделать коллаж дочери,херня какая-то получилась.
Я открыточку пришлю кароч и всё о_О",-1,,,,,,,
,416877791616176128,,"RT @Nastyusha_3354: @sveta_jance о господи :О
Давно?(",-1,,,,,,,
,416879122158485506,,@medvedevjunior о_О теперь ты в секте твитоты,-1,,,,,,,
,416881270509940736,,"Я его любила..ждала...он знал о моих чувствах, но ничего не хотел предпринимать....сейас я о нём вспоминаю, а он уехал и забыл меня(((*",-1,,,,,,,
,416885316197175297,,@CTOHbI_TOMA о даааа..каблуки - сплошное мучение :(,-1,,,,,,,
,416886005992394752,,"@ksenctc  ТЫ ВИТЬ НЕ О ТОМ ДУМАИШЬ :(
Я ТЕБЕ ПРАВДУ ГОВОРЮ http://t.co/VOIsG9h54T",-1,,,,,,,
,416888155758153728,,Смотреть сериалы и жрать конфеты! ( о ужас что со мной:(,-1,,,,,,,
,416889039413719040,,Зачем черепахе холодильник если голубь не курит? о_О,-1,,,,,,,
,416894250643881984,,Что у тебя обязательно будет на праздничном столе? — Еда.Много еды о_О http://t.co/zj08sZRBP4,-1,,,,,,,
,416895276151222272,,"""""А для Риты у меня будет другой подарок!""""
 """"Спасибо"""" маме и сестре. Я уже давно о нем знаю(
 Придется делать удивленное лицо",-1,,,,,,,
,416897393661992960,,@nowaypunk345 У вас платная библиотека? о_О,-1,,,,,,,
,416897551116533760,,"Где те парни, которые не считают, что пить и курить это круто, которые думают о своем здоровье...и ведут себя, как настоящие мужчины?((",-1,,,,,,,
,416898992765927424,,"@deanw_ew не знаю... У нее опухоль прямо во рту, она не сможет есть сама( еще и интоксикация...
Спасибо о/ столько всего навалилось...",-1,,,,,,,
,416900501519609856,,"фублять. ненавижу, когда родители в моём присутствии пошлят и говорят о сексе. У МЕНЯ ЖЕ ХОРОШАЯ ФАНТАЗИЯ Х(",-1,,,,,,,
,416901287121125376,,"хожу я такой, пою
""""ты боль моя
любовь моя
я всё тебе отдам любовь моя""""
мама """"ты что, влюбилась:""""
о_О
пздц.",-1,,,,,,,
,416902381809319936,,С такими подарками о тебе не думать просто невозможно((,-1,,,,,,,
,416904587799695360,,"У всей линты н.г,а у миня дачи елочки нит((( #пичаль",-1,,,,,,,
,416906678643077120,,"блиин листала свои твиты и нашла твит о моем милом котенке,который пропал еще летом..жизньболь(((
Мой милый Тимонтий* http://t.co/qnIp7xnpvE",-1,,,,,,,
,416908678995140608,,"Никто не откликнулся в просьбе о помощи((( Я разочарована, как и другие админы( http://t.co/vDBhHgST13",-1,,,,,,,
,416917756756230144,,"Единственное о чем мечтаю, это чтобы соседи перестали портить мою жизнь своим ремонтом!!!!(((( так…",-1,,,,,,,
,416919174510702593,,"@Anastasya_rus о боги, а что такое было то?(",-1,,,,,,,
,416927456399200256,,Блинн .. Мне так холодно  походу  заболеваю((,-1,,,,,,,
,416930090266525696,,Вроде есть с кем пообщаться но не знаешь о чем:(,-1,,,,,,,
,416930252800421888,,Сережаааа! Когда теперь тебя увижу(((( хнык((( http://t.co/siipsVaTto,-1,,,,,,,
,416931393223274496,,"Никита сейчас резко взлетел, обжёгся о лампочку на люстре и упал с такой высоты. Теперь спать ушёл. Бедный мой : (",-1,,,,,,,
,416936065354989568,,"2 августа не стало маленькой Василисы..... ей было всего почти 2 годика(((( помним, любим и скорбим......",-1,,,,,,,
,416936788306182146,,"А на Площади Партизан каток ещё не открыли, печалька(((",-1,,,,,,,
,416941494700765186,,"о, нееет!! кажется я начинаю заболевать, за сегодня уже раз 10 чихнула... не хочу болеть в новый год(((",-1,,,,,,,
,416942074764988416,,О своих знакомых я при нем даж не заикаюсь - даже не наркоманах(,-1,,,,,,,
,416943207650717696,,@Li_Carbonate прасти((( http://t.co/Vk1AfsD3kX,-1,,,,,,,
,416943947152646144,,RT @kingfraday: @Li_Carbonate прасти((( http://t.co/Vk1AfsD3kX,-1,,,,,,,
,416944839918637056,,"Знакомый ушел в рейс в африку, подхватил малярию, тиф и как бы не еще что-то О__о я в шоке. Ну его в баню, так в море ходить, жалко парня :(",-1,,,,,,,
,416945206957584385,,"-  Я видел вашего друга.
- Друга?
- Врага.
- Которого?
- о_О",-1,,,,,,,
,416946612335034368,,Все так изменились о_о а мы-дураки-постеснялись сказать пожелания;(,-1,,,,,,,
,416950809809547264,,"@larry_69_69 если говорить о платьях
то всего три :(
белое без лямочек и выше колена
чёрное облигающее тоже выше колена и с круживами",-1,,,,,,,
,416951005608411136,,"RT @SonyaTorosyan: @larry_69_69 если говорить о платьях
то всего три :(
белое без лямочек и выше колена
чёрное облигающее тоже выше колена …",-1,,,,,,,
,416957231737761792,,"Ого, Рой Джонс заявил, что хотел бы получить российское гражданство. Уважаю его за красивый бокс. Но проведенные бои дают о себе знать :(",-1,,,,,,,
,416958249577893888,,"34,9 уже давно не было такой низкой температуры о_О",-1,,,,,,,
,416960304631652352,,"#Снаступающимтвиттерский кароч, лента, с наступающим о/// я вас всех очень люблю, но на 500 человек мне трудно накатать каждому твит :(",-1,,,,,,,
,416963158520369153,,делать не чего и суббота какая-то не о чем(,-1,,,,,,,
,416965601903779840,,тебя видела :с поч ты мне на глаза попадаешься? Забыть уже надо(,-1,,,,,,,
,416965966019706880,,Хочу к любимому человеку всё равно. О нем думаю в любом случаи...написать не могу:-(,-1,,,,,,,
,416968175146643458,,"@KeijiRyuu мож глюки какие нить о_О
Привет ８D  я тож,я думал,куда ваще пропал,а тебя ваще не было в этом то хдд ёпта",-1,,,,,,,
,416968429066027008,,"RT @t_felg: @ZaxarBorisych о!!!! Только я до 8 работаю((( надеюсь, успею.",-1,,,,,,,
,416972428972421120,,"Бошка разрывается, а я сижу-самопроробки строчу. Боже мой, я не навижу препода. НУ ЗАЧЕМ ТАК МНОГО..?!:( 12 штук..!( кто бы мне помог..?((",-1,,,,,,,
,416974427364929536,,"Статья об Отеле на Луркмор ещё жива о_О
Омг, она даже обновляется переодически",-1,,,,,,,
,417004291246010368,,"Разминка для глаз: и раз о_О, и два О_о, и три О_О, и на исходную о_о .",-1,,,,,,,
,417004473182351360,,"RT @ChistoLenta: Зая, я отменяю премьеру фильма о Pussy Riot, прости :(",-1,,,,,,,
,417005009348616192,,"Аноним на аске сказал,что я жирная,пойду поем тортика ,блевану и поною 4 раза.
Хнык:(",-1,,,,,,,
,417005845910523904,,мне очень хочется покататься на коньках о_О,-1,,,,,,,
,417006768766464000,,"@Black666Box  о, пресвятые единароги я нашла ее, но ОНА РАНЕНА :""""(",-1,,,,,,,
,417006853823152128,,"Твой парень с другой гулял... — о нет:(
хотя погоди-ка, у меня же нет парня http://t.co/YpgjDb1Ixv",-1,,,,,,,
,417007462474981376,,я второй день не могу зайти в нас&gt;&lt; @regina_hae не понимаю почемууу блять почему было же все норм(,-1,,,,,,,
,417007506075172864,,"RT @ChistoLenta: Зая, я отменяю премьеру фильма о Pussy Riot, прости :(",-1,,,,,,,
,417009367956074496,,БЛЯ!!!СКОРО НОВЫЙ ГОД А У МЕНЯ ДАЖЕ ИЩЕ ЕЛКА НЕ СТОИТ!ПИЧАЛЬ! :(,-1,,,,,,,
,417009897377914880,,"@DontMeanTooMuch о_О, я думала у меня одной столько мусора ",-1,,,,,,,
,417013109522714624,,"RT @Sveta_Svetula: Мнение о программе """"Сегодня вечером"""" - 50 на 50... И понравилась, и не понравилась... Жаль, что не было наставников...(((",-1,,,,,,,
,417014019904798720,,"@RozMari109 @NastyRozdaibida так вроде же, тебе он не понравился. о_О",-1,,,,,,,
,417016911579578368,,"О да я странная,я проктически не слушаю Лепса,молчаливая,и общаюсь со своим телефоном,скучная и не интересная,а еще я нытик походу!((",-1,,,,,,,
,417017459032719360,,"RT @ChistoLenta: Зая, я отменяю премьеру фильма о Pussy Riot, прости :(",-1,,,,,,,
,417019376127455232,,@rianru кроме как об этих двух проститутках больше не о чем рассказывать? Тошнит уже(,-1,,,,,,,
,417022681460924416,,"RT @motherfuckersgo: поч приветик от логги анонимно выложили, а от меня публично((",-1,,,,,,,
,417025887448883200,,"RT @ChistoLenta: Зая, я отменяю премьеру фильма о Pussy Riot, прости :(",-1,,,,,,,
,417027016639000576,,"@Juuul_Julia @wu_kristina @Cat_Shindong @miss_panda3 @dardem_evo @NastiaEXO я б охуел о_О""""",-1,,,,,,,
,417029433245962240,,"Короче,я отвелкася Сфоткал я ее.ок.
Через 5 минут она такая
-А вы не знаете где здесь туалет по близости?
-Знаю,он..
-ОТВЕДИТЕ МЕНЯ
о_О",-1,,,,,,,
,417030472087384064,,@silverbyun он мне не нрав ты о чем (((((. http://t.co/vrbZufopHY,-1,,,,,,,
,417141534631665664,,"RT @cgtr: @weybi_unoff я слышал о нем, думаю что должно быть интересно. Только не могу найти где онлайн в переводе Гоблина глянуть(",-1,,,,,,,
,417144625405509632,,Как же так?( Царствие Небесное....Экс-футболист Илья Цымбаларь скончался на 45-м году жизни http://t.co/SjW55l6RW7 с помощью @rianru,-1,,,,,,,
,417147609342836737,,"RT @pesidorasavy: от сколько можно уже хапать, подумать пора и о """"Обычных"""" людях(( а ведь именно ТЫ мог оказ",-1,,,,,,,
,417150914815078401,,@unicorn28601 ВАУ *О* а в наш мухосранск грины никогда не приедут(,-1,,,,,,,
,417150958192558080,,Опять мир перевернулся! Арахис  не орех а боб! о_О,-1,,,,,,,
,417151556933677056,,"О, как убийственно мы любим, Как в буйной слепоте страстей Мы то всего вернее губим, Что сердцу нашему милей( #AutoFollowBack",-1,,,,,,,
,417151848189919232,,Полная жесть:(( Бывший полузащитник «Спартака» Илья Цымбаларь умер на 45-м году жизни.,-1,,,,,,,
,417152367671660544,,RT @foptopptocor: за окном светит луна... или какой то пидарас с фанариком лазает?о_О #SLEDUI,-1,,,,,,,
,417153621797502976,,"Цыля!.. ;о( Всего 44 года, как же так?.. RIP",-1,,,,,,,
,417158078250098688,,"RT @kujyrirelama: любить не сложно,сложно забыть..сложно забыть того,кто о тебе уже и не помнит=(",-1,,,,,,,
,417158777105043457,,RT @XelaVotoz: RIP Илья Цымбаларь (( http://t.co/ofnyUnMmp6,-1,,,,,,,
,417159645942140928,,Охренеть : не может эта ужасная новость уложиться в голове - не стало Ильи Цымбаларя((( Земля ему пухом!,-1,,,,,,,
,417160102979063808,,В Швейцарии выпустили детские презервативы. о_О,-1,,,,,,,
,417162595401875456,,"ну вот(((я,как всегда упускаю момент - когда у меня есть деньги и димочка хворостовский приехал к нам,я пропустила его концерт(((пичаль(((",-1,,,,,,,
,417186520332648448,,@_bottomfeeder_ гурусть пичаль :( я должен был её ушатать,-1,,,,,,,
,417187600269471744,,@Do_Or_Die_xxx я тожи с: как нгоднее настроение? *О*,-1,,,,,,,
,417187807518793728,,RT @foptopptocor: за окном светит луна... или какой то пидарас с фанариком лазает?о_О #SLEDUI,-1,,,,,,,
,417188474752475137,,@acsochka предлагаете встретиться и подискутировать? о_О,-1,,,,,,,
,417189910614126592,,"@lenkino07 Какое там спят, носятся с вытаращенными глазами о_О",-1,,,,,,,
,417190482821656576,,@always_eunhae оо(( да там без бутылки не поймешь о чем написано хдддд,-1,,,,,,,
,417191004165251073,,"Блин. Я ночью удалила авку, но сама не помню этого  о_О",-1,,,,,,,
,417195867146575873,,"Сижу на подокннике, пью чай.. Думаю о нём, смотрю а он идёт с другой. Обидно.( #AutoFollowBack",-1,,,,,,,
,417197108178214912,,На 45м году жизни умер известный в прошлом футболист московского Спартака Илья Цымбаларь.По информации СМИ у него были проблемы с сердцем ((,-1,,,,,,,
,417197265258684416,,"Так то я расстроилась узнав о вчерашнем((((99 Ну, а  с одной стороны на что я надеялась?!",-1,,,,,,,
,417197471316848640,,Кошмар какой :((( RT @denpol72: RT @GazetaRu_Sport: Источник: скончался именитый футболист Цымбаларь #спорт http://t.co/JokDjeZbbx,-1,,,,,,,
,417198661576044544,,"почти бессонная ночь, опухшие глаза и еще кое-что, о чем нельзя говорить тут((((",-1,,,,,,,
,417200003757907968,,"RT @nibamewomuda: -Алё,да Тём,привет.че звонил?-да это я нечайно набрал.-9 раз нечайно?о_О",-1,,,,,,,
,417202613382578176,,RT @forname_: @Begom_na_Mars о.о у нас тоже ВООБЩЕ снега нету:(,-1,,,,,,,
,417202708245143552,,"""""@tjournalru: Ночью в Одессе на 45 году жизни скончался легендарный футболист Илья Цымбаларь http://t.co/R4eQHzvbL2"""" ну не легендарный(",-1,,,,,,,
