id,twitid,date,text,sberbank,vtb,gazprom,alfabank,bankmoskvy,raiffeisen,uralsib,rshb
,409385627281408000,,"У нас с @nastya4790178  одинаковые свитера
жизнь боль :DDD",1,,,,,,,
,409385674375454720,,"RT @LARRI_UNIVERSE: @Seeker_miracle бля. Извиняюсь :D
Я вначале подумал, что Сайкс. И ахуел.
Нииит, я совсеем не бухой.",1,,,,,,,
,409385725251948544,,"Вот так Лялька претендует на внимание.
Запрыгивает на стулку,стоящую рядом со столом,далее залазит на стол. И ждёт :D http://t.co/Lk2HFW2NLQ",1,,,,,,,
,409385795355566081,,"Идеальный тип Бомки~

Мило :D http://t.co/ZQXUNkGqmd",1,,,,,,,
,409385846992035840,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409385944064987136,,"Мой телефон, походу, алкаш. Слово """"бубон"""" он заменяет на """"бурбон"""", """"бредни"""" на """"бренди"""" :D",1,,,,,,,
,409385945603923968,,"@Poroshinassss @Leraaayy_ @FranCuzzik В том то и дело,что мы не на шоколадку поспорили:D",1,,,,,,,
,409386035584720896,,"кинь фотку, а кто лайкнет задай тот же вопрос :D —  http://t.co/bYGbp1GOSs",1,,,,,,,
,409386036658462720,,"@Niko_Vega_kun с этим никто не спорит , но все равно.. :D",1,,,,,,,
,409386151355875328,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409386299775537152,,"RT @darren_middle: @bieber_my_king Даша , ты не могла это не написать:D",1,,,,,,,
,409386548850077697,,"Офигенный день!
день позитива)
бегал как идиот целый день!
танцы офигенны, хоть я и ракал но мне очень понравилось!",1,,,,,,,
,409386602817810432,,"Вроде день ничего
Под конец дня поржали с Ариной
Ахаха
А вдруг у крысы стресс:D
Просто убило",1,,,,,,,
,409386603585736704,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409386704773349376,,#НочьВластелинаКолец ты оппоздал! Мы уже на поминки скинулись:D,1,,,,,,,
,409386816685367296,,"@Dolbanchik @littleFrankie26 @MCR_30STM_LP @YanaLavrionova продолжайте, мы тип ниче не видим :DDD http://t.co/suazc1O7Om",1,,,,,,,
,409386857500135424,,"вспомнила как макар юле такой """"а ты меня любишь?"""" :DDD
аахаах
ржали с настей так ааха лал",1,,,,,,,
,409386902874492929,,"-Я спать. Спокойной ночи.
-Тебе ведь завтра на учебу?  Или нет.. какой завтра день недели?
-Ууу..воскресение завтра :D",1,,,,,,,
,409386902979362816,,"@AdamGadzhiev это ванильно в такой же степени, как и мои обьяснения тебе сегодня на алгебре, как решать пятый номер :D",1,,,,,,,
,409386903478497280,,@iknowallabout @dasha_anderson @kot_kokc @watson_2311 я ещё не ругаюсь :D,1,,,,,,,
,409386947581591552,,"RT @nst_rainbow: Раньше @liza_vasileva была милой няшей с бегемотиком, а теперь она крутая хардкоршица :D",1,,,,,,,
,409387036647247872,,"@_Rusher_4_ever_  ВОООООУОУОУОУ.. потише, я социофоб, мне свойственно одиночество, мне и моего братца - @jamesmaslow хватает:D",1,,,,,,,
,409387079890915328,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409408984891006976,,"Я выпил тебя полностью :D — молодец ,хули) http://t.co/z5AhiA7lIA",1,,,,,,,
,409387122391801856,,"RT @iKnowAllAbout: @Dasha_Anderson @teo_lemmon @kot_kokc @Watson_2311 я его боюсь, промолчу от греха подальше:D",1,,,,,,,
,409387169648631808,,"@yulia643 аахахах
зря ты это сказала:D
я тебя скотчем у кровати привяжу",1,,,,,,,
,409387253149220864,,"@love_tommy_joe КОНЕЧНО, БЕССПОРНО, БЕЗУСЛОВНО, В ТОЧКУ, ИДИ СПИ УЖЕ :DD",1,,,,,,,
,409387343607783426,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409387569718517760,,RT @VirgieDemageard: хочу ванну на колесиках:D радиоуправляемую:D,1,,,,,,,
,409387810190536704,,@HedgehogChris  та норм вроди.уборку сегодня делал.потратил 4 часа на 2 шкафа и пылелосание :D а  ты? С:,1,,,,,,,
,409388046870536192,,"@LeshaRodin не, модем в поряде) лан... вроде в сорс не банят за пинг :D просто слоумо немного всё)",1,,,,,,,
,409388088428093442,,"прямо по твоей упругой попке
XD — да иди ты нааафиг:DD http://t.co/ApYKDW3fDu",1,,,,,,,
,409388088985542656,,"@Seeker_miracle тада я уебываю. Моя жизнь мне еще дорога! А то продашь работорговцам, те еще сделают мне чего-нибудь :DD",1,,,,,,,
,409388130803134464,,"Людиии, я ведь мурлыкать умею~^~ кому там помурлыкать на ушко?:D",1,,,,,,,
,409388132044247041,,"да ито я, если вы скажете, что это фш и т. д., вы просто мне завидуете лал :D http://t.co/zIGWmmqrD6",1,,,,,,,
,409388298046832640,,@igor_l33t 8  Тысяч то хватило?) и всех на кино пустили?:D,1,,,,,,,
,409388435028582400,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409388435280232448,,RT @AnetteAnnaa: @jared_na_marse а ты вроде есть у меня в ВК) так что я тебя видел по ходу:D а  может и нит хпхахаха,1,,,,,,,
,409388476396625920,,"@Melkayaa_ не:D другой:D я его придумала в садике, вот все еще помню))",1,,,,,,,
,409388625487355904,,"Янка скинула фотку физика,который поход на А.Ш
где она его откопала:D",1,,,,,,,
,409388714444718080,,"@KateVadimovna Спасибо, я тебя тоже поздравляю с нашим днем:D",1,,,,,,,
,409388815489716224,,"@UlwiKerimli ахахах))  хорошо:-D ты только волосы не выпрямляй и ногти не крась, а то вообще долго будешь:-D",1,,,,,,,
,409388817763041280,,RT @nadyysha_: Незаметно и весело так до кладбища дошли:D,1,,,,,,,
,409388818450898944,,RT @Frosya_Bourlak: @meow0956 точно пора с наркотиками завязывать :DDD http://t.co/jC5uNhFFmf,1,,,,,,,
,409388860582682624,,"@murrrkris дааа:D
Или Женя,например, которому 20:D",1,,,,,,,
,409388861047840768,,"Обожаю наши переписки с Антоном, ибо сразу чувствуется, что Дост с Драйзером разговаривают :D
- Сделки с совестью неприемлемы!
хD",1,,,,,,,
,409389009031266304,,"Посмотрела фотки...
Воспоминанияяя))))
Теперь меня прет! =D",1,,,,,,,
,409389010813861888,,"@govorovskij75 инфооормер, фывждоифылавыиап, лики бум-бум ееееее:D",1,,,,,,,
,409389112152838144,,"RT @heyfence: Денис настолько надоедает своим поведением учителям, что уже второй по счету показывает ему средний палец :D",1,,,,,,,
,409389153780895744,,"Посмотрела видос где Ирхин был в классе 6 и у него чёлка была прям как у эмо.Я так угорала с него,скаа:DD",1,,,,,,,
,409389212488564737,,"@abyss40 Тогда свадебную фотку сделаешь:DD себе там фату налепишь, мне смокинг как-нибудь:DD",1,,,,,,,
,409389255065362432,,"RT @passionatamoeba: @CECTPA_MAPCOB а пошто бы и да, гоу:DDD",1,,,,,,,
,409389294768635904,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409389398141067264,,@artemprime2013 @JOHNYBOYriga вы задрали шифроваться! :D,1,,,,,,,
,409389444081655809,,"Эхэхэх, чем больше о нем узнаю, тем больше он мне нравится &gt;:D человек совсем без тормозов &gt;:D",1,,,,,,,
,409389589086740480,,"заметка №1
У пиво осталась одна неделя срока годность . но все ровно нас это не останавливает . :D",1,,,,,,,
,409389770456829952,,"@Lacessere Я пишу старый фик по Хидллсу, но пишу я его в час по столовой ложке, именно потому, что он по Хиддлсу :D",1,,,,,,,
,409389949965066240,,RT @Zelenkevich17: суровый Доктор :D http://t.co/1uQC3I6Uq3,1,,,,,,,
,409389950623162368,,"@totomato_rus фига себе... Забей, Нина :D Как только, так сразу :D",1,,,,,,,
,409390061952987137,,@DevchDevchenka аххха мои Гоша и Тотоша хотят дружить с Улей и Лялей:D,1,,,,,,,
,409390128768249857,,"-Юра, а у меня фотоаппарат есть, давай пофоткаемся! -Ань, а у меня есть презики:D ",1,,,,,,,
,409390129397370880,,"@HAPKO_IMAN ну отлично тогда :D значит не придется поджигать никого.. жаль, я уже настроился :D",1,,,,,,,
,409390282309115904,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409390322901217280,,"@hazza_tommo69 ПЗАЗАЗ, НУ ОК, ВОТ ТИПЕ ШАПКА :D http://t.co/dVbYRcAcUT",1,,,,,,,
,409390323459457024,,"RT @kyhunegacip: — патологическая боязнь колена. О_о омг, и такое бывает :D http://t.co/X9TV3wjiGO",1,,,,,,,
,409390415570550784,,"RT @CuckooJaredWay: @love_tommy_joe ОУ, Я-ТАКИ УМИЛИЛСЯ :DD",1,,,,,,,
,409390416866594816,,"RT @Creative_Link: Дождались! Официальный трейлер """"Иван Царевич и Серый Волк - 2"""". Смотреть всем: http://t.co/gmelSGMIuW Толи еще будет)",1,,,,,,,
,409390460315377664,,"RT @Kamilla_Grey: @About_me09 Артём, ты серьезно не шутишь?:D",1,,,,,,,
,409390500714532864,,"@Noizer_99 короче про стилл инто Хейли говорила, потом..я уже не помню, меня штырит :D",1,,,,,,,
,409414201418199041,,"@Xyecooooocc а я не иду сегодня спать :D но все равно спасибо, хорошик:3",1,,,,,,,
,409390502048702464,,RT @Lira_Cat_Nya: @pretty_space ЯЯЯЯ хд Я УЖЕ ВСЁ РАСПЛАНИРОВАЛ КК просто никому не говорил:D,1,,,,,,,
,409390545136386048,,"@Mednyi_kuporos ахаха, да сколько можно?
У тебя вечный сосок :D",1,,,,,,,
,409390546751610880,,"- Он выпил для храбрости?
- Он был не просто храбрый, а в говно.
&gt;:DD",1,,,,,,,
,409390720361824256,,"никогда не надевали фартуки в нашем доме
никто и никогда :D",1,,,,,,,
,409390720860954625,,"Мышкой по пузу води, у тебя там будет водиться, оно у тебя пухленькое:D",1,,,,,,,
,409390765308407808,,Нужно жизнь прожить так чтобы смерть плакала отнимая её =D Зобнина предатель !!!! =DДобавляю всех =)))),1,,,,,,,
,409390766092742657,,RT @BraszkoOlga: Какая неожиданная встреча с @dimasyacha  :D,1,,,,,,,
,409390766553698304,,"зато мы потом с дядей отмазывались, что не мы конфеты съели:DD",1,,,,,,,
,409390810829176832,,@Fuckest_Dasha @GMezentsev акцент ведущей начинает бесить после трех программ :D,1,,,,,,,
,409390853803606016,,"@brutalroxy как раз виза не нужна на первые месяцы,а там глядишь и охмурим милашек :D АХАХАХАХАХА КОВАРНОСТЬ",1,,,,,,,
,409390856261496833,,Ну почему мне так смешно? :DD http://t.co/T4VQBJtAwN,1,,,,,,,
,409390896388792320,,"RT @ilufoqyjap: Хахахах щас четыре бабки даже в пустую маршрутку заталкивались так, как будто им сейчас места не хватит  :-D",1,,,,,,,
,409390936301789185,,"RT @edinorogoman: устроить ли мне вечер """"умопомрачительных"""" селок?! :D",1,,,,,,,
,409409378467713024,,"-Это что богатыри?
-А где третий?
-Поссать вышел!
:D",1,,,,,,,
,409391082074800128,,"сигоодня был хороший бень
ухахах и с бразэ пагуляли ваще ништяк:D",1,,,,,,,
,409391082208649216,,@PolyubomuMozhno По сравнению с ДжиДи и Тэяном — о да. И в Дуум Дада он не слишком-то щедр на эмоции :D,1,,,,,,,
,409391144083423232,,"@_ugliness я многим его давал. Вся прелесть не очень хорошей памяти в том, что часто радуешься """"новому"""" знакомству :D",1,,,,,,,
,409391244649836544,,"Е.уронил меня,и они спихнули меня оттуда :D
съехала вниз,думаю,че за хуйня ко мне сзади прицепилась,а,это Леха,все норм:D",1,,,,,,,
,409391246759972864,,@t_chepina бывает и слоны летают :Dщас еще пару штучек твитов черкану :D,1,,,,,,,
,409391288337702912,,"хто, я должна? я доеду если, то через пару лет только :D",1,,,,,,,
,409391288392638464,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409391406898102272,,"Два пацанчика пытались познакомиться, попросили номерок мой, а я сказала наугад ебаш:D",1,,,,,,,
,409391406974005248,,"@JuliaGermanotta @SergeyExclusive и у меня как оказалось 2 музы!! Одна баба, ну а другую ты знаешь :D",1,,,,,,,
,409404132777558016,,"@sgchetoll спать что ли, уеба? :D
Кстати, соси инжир с:",1,,,,,,,
,409404295747211264,,@brovo4ka @interesshtuki хм. А какие ещё могут быть варианты? :D,1,,,,,,,
,409404339979952128,,"Лена настояла,чтобы я кинула:DDDD http://t.co/iGbHcpiSsM",1,,,,,,,
,409404340382621696,,"@sergeev11180 Окей,в следущий раз уж,сейчас ты точно не доберешься!:D",1,,,,,,,
,409404341058297857,,"с наташей ездили по магазинам ))
замерзли, устали, ржали как ненормальные :D",1,,,,,,,
,409404343385747456,,@Katy__Stay УРААААА! такой конец крутой там! я заревела:D,1,,,,,,,
,409404393373827072,,"Круто погуляли.Правда ноги болят,но это того стоило :D
Надо будет повторить)",1,,,,,,,
,409404454031876096,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409404507505065985,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409404509434048512,,Work Bitch - ну тут уж без слов :D Воркуйте битчи лучше :DDD,1,,,,,,,
,409404565738356736,,"@YeahYeahYeas52 ТА НЕ СЫЫ :DD Я РАД  , ЧТО ТЫ ВЕРИШЬ В ЛАРРИ С",1,,,,,,,
,409404668130119680,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409404668989558785,,@Irina_Gacko @ineluctability вы ожидали меня увидеть?:D,1,,,,,,,
,409404671158001664,,"@astro15naut не я ставила мэм,а лицо у меня там,скажем так,не фонтан :D",1,,,,,,,
,409404747440205824,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409404747494731776,,"@Foma_P КРАСАВА МЕЛКИЙ! УВАЖАЮ!:D Опиши мне его,я найду его и подарю киллограм конфет",1,,,,,,,
,409404747524091905,,"и все таки самые смелые люди это те, у которых хоть раз в жизни телефон падал в туалет :D ",1,,,,,,,
,409404748815941632,,"Шестьдесят шеееесть &gt;:D
#mtvstars 30 Seconds To Mars",1,,,,,,,
,409404809876619264,,"Реквестирую красивые картинки с едой для троллинга тех, кто на диете ;)",1,,,,,,,
,409404811130728448,,RT @SaroninaValeria: У Михайловой просто мозг шарит:D http://t.co/SvGTarJKqL,1,,,,,,,
,409404865937297408,,"@Lena_Grudacheva да, но комп бабушки и я трогать лучше ничего не буду :D
Давай завтра? :З",1,,,,,,,
,409404918894981120,,"а у вас тоже руки уставали, когда мама вас в детстве за ручку водила? :-D",1,,,,,,,
,409404920413319168,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409405039078547456,,"Думаю, что все помнят мой мечты о """"короткой стрижке"""". Так вот, хочу сказать, что только сегодня поняла, что хочу длиные волосы:D",1,,,,,,,
,409405039586074624,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409406596327157760,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409406599157927936,,"@sasha45015 не, просто я очень плохой человечишка и не смотрел еще даже первого:D
О, удачи тебе:3",1,,,,,,,
,409406707798786048,,"Я бы, может быть, даже предложила кому-нибудь сходить вместе, НО... я люблю утренние сеансы, т.к. они дешёвые :D",1,,,,,,,
,409406795187097600,,"@Olga_Zaretskaya оно скрывается, от закона :D http://t.co/2OExQYlLH7",1,,,,,,,
,409406841035038720,,"если я буду обладать сверхвозможностями, Лена будет первой в списке убитых, т.к. она не верит мне :D",1,,,,,,,
,409406882106081281,,"@Violator090 ну я знал:D
Настроение резко улучшилось,и поднялась температура;)",1,,,,,,,
,409406943468720128,,"Я вдруг стала  пить молоко -_- вчера пакет за просмотром фильма выпила , не заметив. Сегодня за книгой литр :D Что со мной? :D",1,,,,,,,
,409406985172697089,,"@nobodymac эй смотри, у тебя за спиной трехглавая обезьяна!!! :D",1,,,,,,,
,409407032857358336,,"@KristenL2302 даже и не знаю,что лучше
жить с тобой или жить дома?
можно ведь совместить-жить дома с тобой! :D",1,,,,,,,
,409407033465524225,,"сумконасители
рукопадаватели
вмакдональсводители
:DDD",1,,,,,,,
,409407071940259840,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409407156661026816,,"RT @Creative_Link: Дождались! Официальный трейлер """"Иван Царевич и Серый Волк - 2"""". Смотреть всем: http://t.co/gmelSGMIuW Толи еще будет)",1,,,,,,,
,409407216634961920,,"-Ты че больной?Че нормальный вообще нет?

оо мой голос шикарен при этих фразах :D",1,,,,,,,
,409407218073624577,,"Стол по новогоднему украсили) Да, я буду слоупочить, я не смотрел цирк неделю назад :D  #ЧГК",1,,,,,,,
,409407332720734208,,"@98ansariya @LudaLike Плагиат мадемуазель, это моя фишка:D",1,,,,,,,
,409407388631175169,,"RT @pretty_space: @fuckinfreakin Кая еще сюда!:D
Жопа Рена лопнет!ахахх",1,,,,,,,
,409407388702486528,,"Не знаю, кто в кого верит, но в стиральной машине по-любому живет Нечто, которое за то, что используешь машинку ест один носок :D",1,,,,,,,
,409407428040474624,,"потеряла варежки :D третью пару за 2-ой месяц, новые куплю на ризинку пришью:D",1,,,,,,,
,409407554343538688,,"@MethodMan1212 я тебе не доверяю,еще ногу мне отпилишь и к вове своему отнесешь:DDD",1,,,,,,,
,409407648493076480,,"все сговорились......:D
все хотят завтра со мной погулять",1,,,,,,,
,409407757289152512,,"Я не верю.Завтра свободное воскресенье.Никуда не надо идти.Это рай,ребята :D",1,,,,,,,
,409407801870798848,,"@9christina21 А нет, посмотри """"Человеческую многоножку """" , """"Эвиленко"""", """"Все, что ее заводит"""" :D",1,,,,,,,
,409407911136227328,,"русская рулетка, черт возьми. гребанная самоубийца :D",1,,,,,,,
,409407911748968448,,@_apple_unicorn сейчас будет лимит. И станет потише :D #mtvstars 30 Seconds To Mars,1,,,,,,,
,409407975326228480,,"RT @pretty_space: Наш траходром растет:
Кюхен/Тэмин/Сехун/Чанмин/Зело/Рен/Пио/Сынри/Сонджон
Еще кандидатуры будут!:D",1,,,,,,,
,409408016061329408,,"Полина всё ещё помнит Тараса, ахахаха Полинааааааа :DDD",1,,,,,,,
,409408064303812608,,"@VasilisaBobrova всегда пожалуйста :D йэээх, а я пока только мечтаю туда съездить :с",1,,,,,,,
,409408065495388160,,"@blye_syomga ладн,ладн.Каждый распоряжаться своей жизнью и так далее.Не буду тебе лекции про ЗОЖ читать:D",1,,,,,,,
,409408111074496512,,"@lalayan11 дневники вампира, запомнить уже пора, я с тобой 9 лет проучилась, из них 3 года смотрела этот сериал:D",1,,,,,,,
,409408152057438208,,RT @Winchester_best: Именно так я и пою эту песню :D http://t.co/riQ2UDK52N,1,,,,,,,
,409408242423308288,,@Banana_NY да нормас всё))круто тебе))я ищу песни про своё имя:DDD,1,,,,,,,
,409408332672159745,,@Kang_MinHee лучше не читай :D я тебе самое приличное показывал :D,1,,,,,,,
,409408417782984704,,"мне нравится этот кадр :3
воображаю, что у него есть плавник :D http://t.co/jEPlt9NzPF",1,,,,,,,
,409408419075227648,,"Alex NiST и Дядюшка Римус, подскаст Кинолента — пьяны и переигрывают. Реквестирую годный подскаст про фильмы =)",1,,,,,,,
,409408460233908224,,"как бы своего сына назвал?
Федя:-D
а блезнезов как бы?
филипп и федя:-D
#во,я,ржала:-D",1,,,,,,,
,409408522607411201,,"Спасибо, девчонки. Хороший день, много позитива. Выходной проведен не зря;)",1,,,,,,,
,409408525392445441,,RT @dashka_lihorai: Они меряли манту на уроке:D АХАХАХАХ,1,,,,,,,
,409408580765241344,,"и снова возвращаются дни,когда с Рафиком по телефону разговариваю часа два как минимум:DD",1,,,,,,,
,409408629628862465,,"дала Джул свой пароль :DD надеюсь, она поменяет всё и уйдёт отсюда",1,,,,,,,
,409408672406990848,,"Циркуль ннада?? Брат за брата это за аксиому взято! лааал, ахазахах, на допке девки упаролись :D",1,,,,,,,
,409408757555548160,,"RT @HUFavorite_HU: НИЧЕГО СЕБЕ, ДА Я ТВОРЧЕСКИЙ ЧЕЛОВЕК! :D http://t.co/XO7SeFoIum",1,,,,,,,
,409408808361144320,,"@mawdream Ахахаха что есть,того не отнять ахахаха ты словечки придумываешь крутые,а я признал себя самым добрым человеком на Земле:D",1,,,,,,,
,409408808536903680,,...а того в месте я с пятницы по воскресенье пью :D крутые выходные :PPP,1,,,,,,,
,409408853164322816,,"Идем завтра с Юлидзе в кино
теперь ты не одинока:DD",1,,,,,,,
,409409029161902081,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409409185684942848,,"RT @malook_katya: @AngelinaApplee властвуй, унижай :D",1,,,,,,,
,409409226113843201,,Шифруемся как можем :D это все Эдвард виноват ахахахахах,1,,,,,,,
,409409227493371904,,"Ещё можно было бы огреть его фразами о морали, но я не умею разговаривать :D
Поэтому пришлось молча уматывать от недостойных меня глаз)",1,,,,,,,
,409409227736612864,,"ахахххахаха плащик
твой юп..
тоже творение аватана?:D",1,,,,,,,
,409409317763153921,,"@arctic_madness а про хипстера, надеюсь, ты в хорошем смысле :DD",1,,,,,,,
,409409378652286976,,"Я на работе :D""""@userdie: Попизди мне тут! http://t.co/pkCtACXg3b""""",1,,,,,,,
,409409422298202112,,"@Smeagol767 @XOPAH_KAMOH типо убирать иголки за ней и дождик,а им лень :D",1,,,,,,,
,409409422335565824,,"день удался. безмерно рад :D
один день шикарнее другого XD
#самыйлучшийдень, #всешикарно, #радость, #счастьиччко, #супердень",1,,,,,,,
,409409422549843968,,"Норм так погуляли с @VyshnyaVlad Барашкой и Женей, эмоции конечно,  вухххх:D
Спасибо вам за офигенный вечер:D",1,,,,,,,
,409409464186699776,,"RT @Al1nkoy: Я же говорила , это было очевидно , а она мне не верила , пффф , я Ванга , смирись с этим :D ^^",1,,,,,,,
,409409554351656961,,RT @Al1nkoy: Тот кто смотрел поймёт что за эффекты :D http://t.co/6CeZNrEZt1,1,,,,,,,
,409409609686736896,,"мы поспорили на любое желание, тут я поняла что зря:D",1,,,,,,,
,409409654587150336,,"приехала к ним в центр бабуля 75 лет, и купила за наличку А6 Ауди за 2 лимона :D
вопрос: где найти такую бабулю? :D",1,,,,,,,
,409409654671028224,,"RT @destielgreenday: @SkeletonBrrr Я ВОТ ТОЖЕ ПОТЕРЯЛ ТВОЕГО МУЖА
ЭТОТ ПИДР МЕНЯ НЕ СЛУШАЕТ Т_Т :D",1,,,,,,,
,409409655497302016,,RT @RED___SUN: @AvengedSatan Самый галимый из плеймаркита :D бабло платить не охотно хД,1,,,,,,,
,409409656969506817,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409409700460265473,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409409762317451264,,"@Wasilewskai как мило *О* спасибо с:
давай знакомиться:D",1,,,,,,,
,409409821314940928,,@klavinsvladiks @elinafaith_ что с вами не так ?! :DDD,1,,,,,,,
,409409918395875328,,"@KattyAnfimova внезапно!!! Помню, смотрела по телевизору когда-то) в то время половину не поняла XDD",1,,,,,,,
,409410004538511360,,ну это реально нереально круто было :D http://t.co/adZ7zp0wje,1,,,,,,,
,409410048537157632,,"Не знаю, кто в кого верит, но в стиральной машине по-любому живет Нечто, которое за то, что используешь машинку ест один носок :D",1,,,,,,,
,409410155051503617,,"Ахахаха:D

-где ты сейчас
-у дедушки
-мне не это интересно
-а что
-место
-кровать",1,,,,,,,
,409410196813791234,,ахахаэ.хорошо с Лучик встретились..поржали от души:D,1,,,,,,,
,409410252950740992,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409410294306205696,,"#НОЧЬВЛАСТЕЛИНА Это о фильме, но я подумала о комиксах с афроамериканцем :D
#Шутка_минутка http://t.co/baTcJIg9x6",1,,,,,,,
,409410376426868736,,RT @Creative_Link: Иван Царевич и Серый Волк - 2. Идем в кино? премьера 26 декабря))) http://t.co/gmelSGMIuW,1,,,,,,,
,409410421763108864,,Теперь станем счастливой.НГ на носу емае :-D http://t.co/pf9oYI5zZF,1,,,,,,,
,409410425604689920,,"@alien_in_space люблю старый, но на нем много параши всякой, которая меня компрометирует ахах :D",1,,,,,,,
,409410644832960512,,"@Nnikita_pr в том то и дело что у тебя лежит все,даже что не нужно:-D",1,,,,,,,
,409410685530300416,,"RT @KnopaNot: @_VikaGrom_ всё збс,мне всё нравится) хорошо,даже отлично общаемся:D",1,,,,,,,
,409410752895016960,,"RT @TataFjord: Теперь все видели группу """"Луиза"""" в действии:DDDD",1,,,,,,,
,409410793633882112,,"Пока сегодня сидела в очереди к стоматологу, мне предложили ЧАЙ ИЛИ КОФЕ:О
За два года в первый раз:D",1,,,,,,,
,409410853947965440,,"@gontcharova21 не развернув картинку полностью, подумала, что мой Политех и немножко охуела)а потом до меня дошло :D",1,,,,,,,
,409410917517230080,,@the_SummerDawn себя занять я могу =D и так времени ни на что нет)),1,,,,,,,
,409410975453159424,,"За один объектив 250 грн, а мне три за 8$:DD ДААААА",1,,,,,,,
,409410976786960384,,"RT @Creative_Link: Дождались! Официальный трейлер """"Иван Царевич и Серый Волк - 2"""". Смотреть всем: http://t.co/gmelSGMIuW Толи еще будет)",1,,,,,,,
,409411028515319808,,Рома Желудь пронзительно поет Мунсун на 4:43 :DD http://t.co/evI9hARxUF,1,,,,,,,
,409411086136655872,,С Саньком создали сайт.  Открываем свой бизнес. Скоро проставимся. Кто хочет купить тубаретки?  Пищи нам:DD http://t.co/yM2ZhImOmj,1,,,,,,,
,409411150963830784,,@_Shok_me_ :D и у тебя отлично выходит что б на поржать XD,1,,,,,,,
,409411151219662848,,RT @BarakhlyushBush: @DarrenCrissyo  да чего же аж 9? Я буду скучать по Даррену :D,1,,,,,,,
,409411210094731265,,"я реву, а у нее внутри все переворачивается и она тоже ревет. да она сестра моя по крови:D",1,,,,,,,
,409411304211091457,,@fapaldi Так мы и гуляем. Я его 14 лет знаю. Мы в одном классе учимся и в один сад вместе ходили. :D,1,,,,,,,
,409411304227500032,,все так хорошо сейчас. ходить с Лерой к дедушке зимой и пить чай уже традиция :D &lt;3,1,,,,,,,
,409411488643047424,,"@EvaNickJonas ну тк,кто-то по субботам отдыхает,а кто-то я:с я же победнище по жизни:D",1,,,,,,,
,409411533484331011,,@cap_opossum @withoutyourskin чего жиры сразу. Симпотичные секси-бочка :D,1,,,,,,,
,409411769527177217,,@Violator090 но не кто не сказал что я не могу кинуть ссылочку:D,1,,,,,,,
,409411812527206400,,"Мляха, прикольно играть в ассоциации на форуме с древовидными комментариями :-D",1,,,,,,,
