id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
2641,624829116068570000,1437805844,"RT @YakovGR: В магаданском ""Ростелекоме"" говорят, что интернет при подключении к ВОЛС будет: 1.Безлимитным 2.Будет не дороже нынешнего 3.Бу…",,,,,0,,
2642,624834746053470000,1437807186,"Вместо ответной смс от Марты смс от МТС о заблокированом счёте, хе.",,0,,,,,
2643,624851528298450000,1437811188,"@vit367 Виталий, здравствуйте! Нужно обратиться в тех.поддержку Вашего телефона, от нас это не зависит. #билайн",0,,,,,,
2644,624882464016760000,1437818563,"@ru_mts у меня оооочень плохо работает интернет и как-то странно снимаются деньги. Посмотрите, пожалуйста, что не так. Мой номер 89165182012",,-1,,,,,
2646,624899265568090000,1437822569,В этом юждаге МегаФон почти не работает,,,-1,,,,
2647,624906479448010000,1437824289,RT @tamzatumanami: Семь кругов МТС  https://t.co/6FePOEUDmU,,-1,,,,,
2648,624916487057350000,1437826675,"ru_mts sidelnikoff Не работает не интернет помощник, ни голосовой сервис 0890,",,-1,,,,,
2649,624917929537180000,1437827019,"@_abloud Алексей, а не напомните, когда #tele2 обещал сеть в Москве запустить? В сентябре или в конце года?",,,,0,,,
2650,624924232279920000,1437828522,"Кто в курсе что сегодня с #МТС 5 часов деньги идут на счет, они не закрываются случайно?",,-1,,,,,
2652,624935960179030000,1437831318,"@MegaFonHelp вопрос: не кажется ли вам, что оплата удержания вызова и оплата трафика звонка одновременно- это ДВОЙНАЯ плата за одно и то же?",,,-1,,,,
2653,624954496234430000,1437835737,"А с каких таких пор #Евросеть не меняет сим-карты #Билайн? Да еще и с формулировкой: ""Мы же не офис #Билайн!""",0,,,,,,
2654,624957804298810000,1437836526,"Думала, хуже билайна связи нет,но я не была знакома с yota!!!Ладно, про дом молчу, но в олимпийском парке и на набережной не работает 3G!!!",-1,,,,,,
2655,624966514966420000,1437838603,"@DrunkPhilosoph, данная модель пока не поддерживает наши частоты. Ведутся работы в данном направлении. Следите за новостями. ^ЕН #МТС",,0,,,,,
2656,624971794840200000,1437839861,"@ru_mts Ну чтож, печально. Буду следит. Бонусы нужны будут в понедельник, ну а если сайт не успеет обновится воспользуюсь конкурентами.",,-1,,,,,
2658,624984896071680000,1437842985,"@ru_mts Здравствуйте!Подскажите,могу ли я как-то воспользоваться своими баллами,пока сайт  МТС-бонус не работает?",,0,,,,,
2659,625022721102080000,1437852003,У меня в деревне опять нет интрнета не деревня даже не згаю что а пишу с смартфона там уменя есть инет на MTS инет плохой. А так нет,,-1,,,,,
2660,625025237768370000,1437852603,Меня разбудила гребаная смс-ка от Мегафон!!!!От Мегафон сука!!!,,,-1,,,,
2661,625036944687430000,1437855394,"@ru_mts по телефону не отвечаете по 20 мин, по почте тоже и тут молчание.
Может стоит расширить ТП? http://t.co/tkfuDenvn1",,-1,,,,,
2662,625041016584860000,1437856365,"Надо это применить к таким компаниям как Роснефть, Газпром, Ростелеком и большая тройка.",,,,,0,,
2663,625052943050480000,1437859209,@Beeline_RUS Почему звонки в Грузию и Армению дешевле? Чем Азербайджан вам так не угодил... и зачем ежесуточная аб плата?,-1,,,,,,
2664,625064603127540000,1437861989,@ali_zada Это не вопрос личной симпатии. Тарифы мы периодически обновляем. И для звонков в Азербайджан никакой абон. платы нет. #билайн,0,,,,,,
2666,625069549751300000,1437863168,МТС откажется от услуг «Связного» ♜,,0,,,,,
2669,625113687091770000,1437873691,Любимый Ростелеком перестал работать; поэтому я решил выйти погулять.,,,,,-1,,
2671,625196014555790000,1437893320,"МТС не знает, что такое роуминг",,-1,,,,,
2672,625196592463790000,1437893457,"@loshenova ну ими на половину владеет Евросеть. Почему не должны? Да и в офисе Билайна сказали, что обязаны были.",0,,,,,,
2675,625219475692980000,1437898913,"@ru_mts  я  с Иваном, Анастасией, менеджерами  0890. Никто не может назвать адрес, где сегодня заменят сим в Москве . Вы можете ?",,0,,,,,
2676,625222023313240000,1437899521,@MegaFonHelp #мегафон скажите прямо абонентам что связи и интернета им не видать..#связь #интернет,,,-1,,,,
2677,625236160755990000,1437902891,@sesya56 где был счастлив - туда не возвращайся. МТС :)),,0,,,,,
2679,625253506224660000,1437907027,@ru_mts являюсь звонила операторам 2раза но ничего не изменилась сети так и нету интернет мобильный так же не работает может из за жары.....,,-1,,,,,
2680,625256215707260000,1437907673,@ru_mts уже сутки не активируется сим карта,,-1,,,,,
2683,625274222076670000,1437911966,"@ru_mts я уже уехала)
Но когда выезжали, в районе Барангола связи не было)",,-1,,,,,
2684,625276672900730000,1437912550,"То чувство когда ты до такой степени одинокий ,что тебе даже Билайн все лето смс не шлет",0,,,,,,
2685,625276897623210000,1437912604,"RT @nitakydafew: @dolghikh а сейчас у меня Билайн и деньги жрет здесь,а Симку не купила еще",-1,,,,,,
2688,625307584115930000,1437919920,Несмотря на ветер и преграды. Мы молодцы. Ребята - Билайн это круто!!! Наша команда - это круто!!! #этобилайндетка #flugtag #redbullflugtag,1,,,,,,
2689,625311066277420000,1437920750,"@MVygov, в данном SMS-сообщении вам указали на отсутствие такой возможности для ""СуперБит"".^ЕМ #МТС",,0,,,,,
2690,625316185333170000,1437921971,"@Beeline_RUS 24 часа в чертаново нет интернета, ребятки, это не очень круто ! И дозвониться вам невозможно",-1,,,,,,
2692,625322551099700000,1437923488,@Technobank_OAO не удается оплатить с карточки через приложение за МТС!  Вечно выскакивает это сообщение! http://t.co/83GqpTm9qu,,0,,,,,
2694,625345474367610000,1437928954,@KcellGSM а интернет у @Tele2KZ без проблем работает,,,,1,,,
2696,625348684331490000,1437929719,"#Билайн -1000 к вашей карме за то, что домашний интернет не работает вторые сутки.",-1,,,,,,
2698,625366318108250000,1437933923,"@megafonru Центральный пляж Анапы. Кстати, в районе вулкана Тиздар на Азовском море вашей связи нет ВООБЩЕ никакой :( http://t.co/4tBWhlqtxW",,,-1,,,,
2699,625366852055750000,1437934050,"@Beeline_RUS Уточните, пожалуйста: эта опция только для физиков доступна? Что-то нигде не нахожу в своём ЛК.",-1,,,,,,
2700,625371744937880000,1437935217,"@biedris у билайна явно хуже, так что не  пизди",-1,,,,,,
2702,625380378870680000,1437937275,"«Турбо-кнопка» от МТС видимо ждёт, когда её нажмут
Нифига не увеличилась скорость интернета, мрази, верните мою гривну",,-1,,,,,
2703,625387179443920000,1437938897,"@Beeline_RUS я пятые сутки сижу без нормального мобильного интернета, с EDGE вместо привычных 3G/4G, сила сигнала стабильно -97/-104 dbm.",-1,,,,,,
2704,625405589615680000,1437943286,@by_mts ну можно и так. Сути не изменит),,0,,,,,
2706,625420054688050000,1437946735,"Очень жаль, что МТС не даёт регион симкарты сменить без потери номера. Это самая большая проблема, ибо на этот номер привязано все на свете.",,-1,,,,,
2707,625424023502090000,1437947681,Как легально полностью абсолютно по-настоящему пользоваться интернетом от МТС на автомобильном навигаторе http://t.co/YmFq4J2gX1,,0,,,,,
2708,625425741153480000,1437948091,Как полностью на халяву пользоваться интернетом от МТС на автомобильном навигаторе,,0,,,,,
2713,625474044306060000,1437959607,"@Beeline_RUS не заходит в личный кабинет через программу ""мой Билайн "" сбрасывает и все",-1,,,,,,
2714,625478915247770000,1437960768,"@true_karablin Владимир, здравствуйте! Проблем с приложением сейчас не фиксируем. Давно такая ситуация у Вас? #билайн",0,,,,,,
2716,625490650398650000,1437963566,"говорим с Темой по телефону и тут выясняется, что самолет еще не сел и он вообще летит еще. на мтс что ли перейти?",,0,,,,,
2718,625505899621320000,1437967202,"RT @fattnone: Интересно. Интернет от МТС, бывший Стрим, вообще в курсе, что он высокоскоростной?! Скорость имеет, к тому же, волновую приро…",,-1,,,,,
2838,626447223665090000,1438191631,"@ru_mts ну какую анкету,тут 3G не работает, а я вам анкету...",,-1,,,,,
2720,625512446845970000,1437968763,"Вчера звонили из @MegaFonHelp и сказали, что ничего компенсировать не могут и много завтраков про то, что только 1 БС осталось доделать и -&gt;",,,-1,,,,
2723,625528424195600000,1437972572,@Katya737 связь проверяла ) первый Билайн который помню - твой номер ),0,,,,,,
2725,625546175492530000,1437976804,"#beeline Я не просил включать SMS, Интернет нон-стоп за 7 руб. в сутки. Спасибо, что съели мои деньги.",-1,,,,,,
2728,625579831204430000,1437984829,@megafonru уже полгода я не могу нормально пользоваться приложением ВКонтакте на телефоне. Сообщения через 3г уходят с большими задержками,,,-1,,,,
2729,625594289024840000,1437988276,"А я-то думал, почему у меня на телефоне связь такая не стабильная, а на планшете норм. Оказывается из-за того что номер МТС(12)",,-1,,,,,
2732,625627429353210000,1437996177,"Возможно, раз на раз не приходится. В том же метро, если ехать по зеленой ветке из царицыно в центр, МТС стойко держит коннект и не дает ас",,1,,,,,
2733,625634636744520000,1437997895,@king_asshole он вообще никогда нормально работать не может. это же мтс,,-1,,,,,
2734,625636938838630000,1437998444,"@slurok @Beeline_RUS у меня кстати упала скорость и на работе, и дома.все руки не доходят написать.а около Казань Арены вообще не было инета",-1,,,,,,
2735,625639121801880000,1437998965,"@LORLL_ да не особо, если честно. мтс деньги жрет со скоростью исчезновения патронов в биошоке.",,-1,,,,,
2736,625648778977100000,1438001267,"В теме про билайн тоже кого-то похитили, не его ли :D",0,,,,,,
2737,625649796540440000,1438001510,"Tele2 предлагает красноярцам играть честно
#tele2 #теле2 #krsk #krasnoyarsk #Красноярск
http://t.co/znuhjm70uF http://t.co/sMELGCdWOl",,,,0,,,
2738,625651302547240000,1438001869,"@MDjhalil Джалиль, извините, пожалуйста, за ошибку((( Не хотели(( Можете написать название деревень? Проверим покрытие.#билайн",0,,,,,,
2739,625651873417180000,1438002005,М2М-Мониторинг от «МегаФона» бесплатно #мегафон #м2м http://t.co/vjQ5PXt6EX,,,0,,,,
2740,625652083421790000,1438002055,@ru_mts ну тогда не вы редиски:)) спасибо:),,1,,,,,
2742,625658447397270000,1438003572,"@Beeline_RUS счет мне выставили, а его основание я найти не могу, в структуре расходов старые данные: за звонок в снг http://t.co/Oe8LZ5FMKr",-1,,,,,,
2743,625661229705630000,1438004236,"#mts #МТС вы хоть в курсе, что у вас сайт упал? В личный кабинет зайти не реально",,-1,,,,,
2744,625674377896530000,1438007370,На Баумана у tele2 связь на лишь ну одну палку из пяти.заебись чо,,,,-1,,,
2745,625674594507170000,1438007422,На Баумана Tele2 ловит лишь на одно отделение из пяти. Заебись чо,,,,-1,,,
2746,625677830777630000,1438008194,"@ru_mts @litgek Что вы абонентам головы морочаете, если у вас системный сбой! Я второй день не могу авторизироваться по двум вашим номерам!",,-1,,,,,
2747,625681585388550000,1438009089,"Ой вей таки #Билайн @Beeline_RUS  фсе
Или не фсе http://t.co/ZyHPEsZMLR",0,,,,,,
2749,625701596240990000,1438013860,"#МТС
ну что там с вами? ((
я не могу бонусы перекинуть на свой второй номер, чтобы подключить себе интернет... Я ХОЧУ ИНТЕРНЕЕЕЕТ!",,-1,,,,,
2751,625728376591000000,1438020245,"Кроме косметолога и мтс мне сегодня никто не пишет, блять",,0,,,,,
2752,625728527535630000,1438020281,«Всё Включено 2» от Beeline стал еще лучше!,1,,,,,,
2753,625740998908490000,1438023254,"@ru_mts каждый день то связь пропадает, то интернет не работает",,-1,,,,,
2754,625741788209410000,1438023442,"Э БЛЯ А МОЖНО МНЕ НЕ ЗВОНИТЬ ИЗ РОСТЕЛЕКОМА, КОГДА Я ЖДУ ЗВОНКА ДОРОГОГО ЧЕЛОВЕКА???
Обломщики надежд, падлы",,,,,-1,,
2755,625754484891870000,1438026469,"@Beeline_RUS но этим Вы смогли доказать, что двум разным людям и поколениям, с вашим интернетом одинаково плохо!!! Билайн не ловит!",-1,,,,,,
2756,625770356352140000,1438030253,"с МТС не связываюсь из за их доп. соглашений&amp;raquo; с дикими штрафами.
насколько я помню — модем за 1 грн. тоже таким комплектуется?",,-1,,,,,
2757,625782748389710000,1438033208,Количество людей которые не умеют читать письма в @ru_mts: 4.,,-1,,,,,
2758,625786359534460000,1438034069,@IDS90 @taxovichkof @ru_mts пруф или не было!,,0,,,,,
2759,625794887829560000,1438036102,"о, твиты не отправляются

мтс, не будь мудачком

#ЗаДружбуФэндомов
#ФэндомныеОбнимашки",,-1,,,,,
2760,625798207621230000,1438036894,"Самое интересное в другом. Я абонент МТС. Полез искать на сайт МТС где там скачать приложение чата для своего телефона. Не нашел.
Ради инт",,-1,,,,,
2761,625818901826380000,1438041828,"СЕМЕЙСТВО ТАРИФОВ BLACK STAR INC. ОТ МТС !  ТЕПЕРЬ, БЕЗЛИМИТНЫЙ 1200 РУБ",,0,,,,,
2762,625822146112170000,1438042601,Да здравствует диалап от @Ростелеком! http://t.co/kU0a3tDwDJ,,,,,1,,
2763,625855729220610000,1438050608,"@SinemPacaci94 Вы еще не воспользовались нашей новой услугой, а мы уже сняли с вас деньги. МТС: на шаг впереди!",,-1,,,,,
2764,625858445686760000,1438051255,"Мтс, почему ночью связь не ловит?",,-1,,,,,
2767,625897135481980000,1438060480,"Позвонили с #Tele2 и предложили перейти на корпоративный тариф,т.к. мы очень много тратим денег на тарифе для частников! Заботливые такие)",,,,1,,,
2768,625903389294120000,1438061971,"@ru_mts ребята, а вы еще и тупые. Так я ее и заказала! УЖЕ! Без вашего напоминания из удаленного уголка необъятной родины!",,-1,,,,,
2769,625926005237130000,1438067363,@Tele2NN где 3G уже третью неделю подряд? Сеть TELE2 RUS ни разу не поймал,,,,-1,,,
2770,625931025173080000,1438068560,"RT @BlackFrazaDnya: Фраза дня: ""...Такое ощущение, что всё вымерли.
С Новым Годом меня не забыли поздравить только Билайн, Мейл-ру и Спортм…",0,,,,,,
2771,625933996237660000,1438069268,"У билайна с 30 ноября услуга Будь в курсе&amp;raquo; (в Москве, про остальных не знаю) стала платной — 1р/сутки. Она по умолчанию подключена у",-1,,,,,,
2772,625934969538480000,1438069500,RT @LUGANSK_TODAY: #Луганск. Появился свет. #МТС всё ещё не работает. #Лайф работает.,,-1,,,,,
2773,625947149944120000,1438072404,Ааа! Выяснил что @MegaFon_SZ не умеет принимать длинные СМС как заявки. Они бьют их на куски и дают разным операторам! Ржачка!! ИТ компания,,,-1,,,,
2774,625952055241400000,1438073574,@ru_mts когда заработает лк? уже второй день попасть не могу http://t.co/xHhAW4Fqdp,,-1,,,,,
2775,625964673440060000,1438076582,"СУКА БОЛЬШЕ НЕ МОГУ
ТО БЛЯТЬ ОН НЕ ЛОВИТ
ТО БЛЯТЬ ОТКЛЮЧЕН
ТО БЛЯТЬ ЗАНЯТО
СУКА ЗАЕБАЛ ЕБАНЫЙ ТЕЛЕ2",,,,-1,,,
2776,625965838839980000,1438076860,@Tele2Tula что происходит? не работает моб. связь теле2! корпоративные номера и простые не принимают и не отправляют звонки!!!,,,,-1,,,
2777,625968185095910000,1438077419,@Tele2Tula сотрудники не отвечают...спасибо...,,,,-1,,,
2778,625979538493850000,1438080126,@ru_mts опять личный кабинет не работает?,,-1,,,,,
2779,625995793237960000,1438084002,не знаю как у вас в Москве у нас в Екатеринбурге сеть 3G по всему городу без перебоев (по крайней мере Билайн),1,,,,,,
2780,625997881892300000,1438084500,"Мегафон резко повышает тарифы! http://t.co/66I5XfROwz Не пропустите, кто пользуется этим опсосом!",,,-1,,,,
2781,625998629732550000,1438084678,"RT @Ru_Compromat: Мегафон резко повышает тарифы! http://t.co/66I5XfROwz Не пропустите, кто пользуется этим опсосом!",,,-1,,,,
2782,626002226176240000,1438085535,Что такое Ростелеком? — Ростелеком - это когда можно согреть всю планету от пукана Коробочки. http://t.co/6Kdx0eWlJH,,,,,0,,
2783,626002266496110000,1438085545,"@Olezha_s8n @ru_mts плюсую, не работает нигде. Я думаю МТС в курсе проблемы, просто отмалчиваюстя и раскидываются стандартыми ответами.",,-1,,,,,
2784,626013736202040000,1438088280,@ru_mts Здравствуйте! Почему у Вас не загружается личный кабинет? Вот так вы встречаете новых клиентов? #МТС,,-1,,,,,
2785,626019899442250000,1438089749,"Видимо TELE2 кому-то очень сильно мешает. А это только предлог, что бы попробовать отнять лицензию.",,,,0,,,
2786,626022531112270000,1438090377,@ru_mts С любого браузера. Да и не только у меня такая проблема! Ждем ответа! http://t.co/hOKVjIG6U0,,-1,,,,,
2787,626039937180280000,1438094526,"Моя бабушка читает сообщение от билайна-""жаркое лето,флиртуйте....нахуй ваш флирт!бабке 70 лет какой флирт?""",-1,,,,,,
2788,626042010386850000,1438095021,Клиенты Ростелекома остались без доступа к Яндекс Диску,,,,,-1,,
2789,626045670928080000,1438095893,"@fromthem93 А в рекламе от МТС правильно показывают про лагеря, все дети нынче в телефонах да в планшетах отдыхают?",,0,,,,,
2790,626047338507740000,1438096291,"RT @nelxxox: HELP

Подключаю роуминг ""Моя страна"" в #Билайн, но на сайте не написано про интернет.
3G будет по домашнему тарифу?

@Beeline_…",0,,,,,,
2791,626050820803530000,1438097121,@rnker_daly там мегафон не ловит аще -________________________-,,,-1,,,,
2792,626053394608880000,1438097735,RT @N71Tasya: @FyodorKomarov @mts да. Не работает 3g.,,-1,,,,,
2793,626060570027010000,1438099446,"@ksaxonkj Не знаю, как остальным, но лично мне кажется, что Билайн - самая уебанская сотовая сеть",-1,,,,,,
2794,626061962141660000,1438099778,"@lisatchernova как обычно, единственный человек с мтс",,0,,,,,
2795,626069941826020000,1438101680,"В воскресенье первый поздравивший меня человек поздравил меня смской в 8 утра на вторую симку, с МТСовского номера из тверской области.",,0,,,,,
2796,626085474571030000,1438105383,@megafonru с ума чтоль сошли!? Мне до 4 августа без связи? http://t.co/VWfsMQtmCn,,,-1,,,,
2797,626099391653380000,1438108701,"Если в первый раз это было не очень критично, то сейчас это крайне важно. Как подключить переадресацию, если я нахожусь в США? @Beeline_RUS",0,,,,,,
2798,626102246292500000,1438109382,Почему у меня не работает мтс?,,-1,,,,,
2799,626162764742920000,1438123811,«Лето в разгаре» с МТС!: Выиграйте поездку на море или один из множества других призов на http://t.co/r1ATGxydmr! http://t.co/dwxND7hmIR,,0,,,,,
2800,626175444522510000,1438126834,"ну сейчас шведы продали теле2 инвестору в лице, помоему, втб.
Я не думаю что ВТБ будет долго его держать, подготовят и продадут в ростелек",,,,0,,,
2801,626182886434150000,1438128608,RT @gokeqexyvezy: Будем рады видеть новгородцев на «Празднике двора» от #Ростелеком! Подробности здесь:  #Новгород #ВеликийНовгород,,,,,0,,
2802,626190077161530000,1438130323,"Мало того, что у Билайна хуёвейшая реклама, тут она непропускаема и даже ужасную громкость не поправить.
Такое чувство, что меня ненавидят.",-1,,,,,,
2803,626206604711620000,1438134263,"RT @emmanueloeun: Tele2 начнет работать в Москве не в августе, а в ноябре – декабре",,,,0,,,
2804,626239522267920000,1438142111,"@DedPachom у нас семья мазохистов, много лет дома у родителей не ловит, а все равно мтс))  привычка",,-1,,,,,
2805,626246185083370000,1438143700,"Щас мтс прислали смс с предложением подключить инет от Фиксиков .
А КТО ТАКИЕ ФИКСИКИ?!
это что блять за дерьмо",,-1,,,,,
2806,626251961348850000,1438145077,"#iphone6+ #отдыхБЕЗпосредников
""Билайн"" представил новую линейку мобильных устройств с контентом от Google",0,,,,,,
2807,626265907367670000,1438148402,@CTPEMHO у нас пару дней назад у всех тут мегафон не ловил,,,-1,,,,
2809,626276332725530000,1438150888,"Полностью не работает сотовая связь МТС. Уже сутки. Интересно,дело в операторе или в телефоне?",,-1,,,,,
2810,626296404131100000,1438155673,"RT @_abloud: МТС: Будем активно уходить с ""упрямых"" площадок, от ""зажравшихся"" арендодателей. Мы тратим на аренду фантастически много, нужн…",,0,,,,,
2811,626300278011250000,1438156597,"МТС сука, не ловит нигде",,-1,,,,,
2812,626303948375360000,1438157472,"@Beeline_RUS Сообщили, что заявка передана в тех.отдел, с тех пор никаких новостей. А я, собственно, 4 дня без интернета.",-1,,,,,,
2813,626308726899740000,1438158611,"Life первый получил разрешение на 3G , а сука ебучий МТС и Киевстар заебенили его в ильиче быстрее",,-1,,,,,
2814,626311080105640000,1438159172,"Я подобную штуку у себя на МТСе обнаружил спустя полгода где-то. Правда там не каждый день списывалось, а как-то хаотично. Иногда раз в нед",,-1,,,,,
2815,626316538333780000,1438160473,@MegaFonHelp интернет не работал весь день(28.07.) и связь пропадала.,,,-1,,,,
2816,626325640648750000,1438162643,RT @emoskva: От лица Правительства Москвы подписали соглашение с новым для столицы сотовым оператором Tele2 http://t.co/ctOJNj49eD,,,,0,,,
2817,626328229364800000,1438163261,"RT @eldarmurtazin: Билайн это не оператор, а состояние души. Предложить скидку и потом сказать, что ее нет для тебя. Это пять. Это Би http:…",-1,,,,,,
2818,626328852609020000,1438163409,"#Теле2 не работают 3 день вышки на Смоленщине, единственный из сотовых операторов . После урагана небольшого. https://t.co/Ze7tC7GQAe",,,,-1,,,
2819,626334747862540000,1438164815,Отличные новости от Tele2 http://t.co/N02CujHuIS,,,,1,,,
2820,626336485499900000,1438165229,"RT @BelogortsevV: Tele2 начнет работать в Москве не в августе, а в ноябре – декабре",,,,0,,,
2821,626339644708360000,1438165982,"RT @ivashevsergei: #МТС - настоящие воры. Ежемесячно куча денег пропадает. Смотрю - миллион непонятных платных услуг, о которых и не знал.",,-1,,,,,
2822,626346431234900000,1438167600,@MegaFonHelp #мегафон #гавно! Нет у #мегафон ни #интернета ни #связи! даже твит часами не отправить,,,-1,,,,
2823,626346687787870000,1438167661,"@MegaFonHelp и еще по поводу блэклиста. блокировка работает в обе стороны? мне не могут дозвониться и я дозвониться тоже не могу, так?",,,0,,,,
2825,626365406211610000,1438172124,"Интернет от @megafonru в центре питера использовать невозможно:
17.2% потерь, и летенси avg/max/stddev = 5797.917/24051.955/6751.028 ms",,,-1,,,,
2826,626368352802500000,1438172827,"Написал в @ru_mts, что связь дома стала никакая, никто не может дозвониться. Утром ответили, что не могут до меня дозвониться. Really?",,-1,,,,,
2827,626389022651320000,1438177755,RT @a15068816: подключить интернет от мегафон за 199 р http://t.co/ZKtGI0nlIV #подключить,,,0,,,,
2828,626392545900280000,1438178595,"@ledenev Очень жаль. :( Если что, возвращайтесь! :( Как же мы без Вас. :( #билайн",0,,,,,,
2829,626398386577650000,1438179987,@nbnSlider А где Вы находитесь? Симку не менелb на новую? #билайн,0,,,,,,
2830,626410789147160000,1438182944,"Опечатался, не бесплатные между абонентами билайн-центра, а по домашнему тарифу :)",0,,,,,,
2831,626427181158240000,1438186853,"Странно, у меня как раз МТС и не было связи, ну ладно, в следующий раз ещё раз попробую покататься только специально для проверки:)",,-1,,,,,
2833,626430354233160000,1438187609,"@Tele2Russia ну и физиономии у менеджеров  были в стиле ""че вы приперлись, нам и без вас тошно """,,,,-1,,,
2834,626433948340630000,1438188466,@unit_by @hyperwolf_by - отключил фаирвол и через мобильный интернет от МТС смог только,,0,,,,,
2839,626455797237690000,1438193675,30 июля Официальный запуск 3G от Теле2 + презентация. #Tele2 #3G #Kaluga,,,,0,,,
2840,626460035862950000,1438194686,Чертов TELE2. дозвониться до меня невозможно. сообщения мне не приходят,,,,-1,,,
2841,626466410567500000,1438196206,"«Вокруг света» от #Мегафон подорожал более, чем вдвое | Telecom Daily | И это похоже еще далеко не все! http://t.co/2gzMZkB8e1",,,-1,,,,
2842,626471875284220000,1438197509,"@Beeline_RUS доброго времени. Почему за звонок в Украину сняли 20р, а не 10 ,как указано в описании тарифа? 9036383030",-1,,,,,,
2843,626477620692170000,1438198878,"#beeline оставит вас без интернета и ему насрать, лишь бы #абонплата капала.",-1,,,,,,
2844,626477807162540000,1438198923,Tele2 оставили меня на два часа без связи,,,,-1,,,
2845,626487089320890000,1438201136,вот я охуеваб когда мне приходят смс не от теле2 потому что блять у кого из моих знакомых есть бабло писать смс,,,,0,,,
2848,626497828156740000,1438203696,"в Києві не краще - ""МТС Украина"" предупреждает об ухудшении связи в ряде городов и районов Донбасса — ОстроВ http://t.co/CctCtrJe6q @ostro_v",,-1,,,,,
2849,626529656381010000,1438211285,Напишите мне если у вас на мобиле стоит аська и у вас билайн)) мне нужен ваш совет и помощь!!! пасибо),0,,,,,,
2850,626536084130820000,1438212817,"Мастер по обслуживанию абонентов (Северо-Курильск): Ростелеком, сахалинский филиал от 20000 руб. http://t.co/XcM4nzJBxw",,,,,0,,
2855,626572443906380000,1438221486,"Нет, это не билайн.
Раскрывать оператора не буду, но скажу, что услуга предоставляется на adsl.",0,,,,,,
2856,626579051415760000,1438223061,"В семь утра позвонил продавец с мтс, шо за хуйнч блять",,-1,,,,,
2857,626595979148590000,1438227097,"Скоро пойду в МТС сверять паспортные данные указанные при регистрации, чтобы перейти наконец на #yotamobile",,0,,,,,
2859,626613979155160000,1438231389,@MegaFonHelp не могу отправить ЛС,,,-1,,,,
2860,626637489353180000,1438236994,"RT @24daily: «Евросеть» и «Связной» отказались от закупок смартфонов Samsung - То ли из-за брака, то ли из-за цен в салонах МТС http://t.co…",,0,,,,,
2861,626638011158120000,1438237118,"@Luminen_R ничего не знаю, у меня лте есть, билайн :)",1,,,,,,
2863,626654333665440000,1438241010,"@ru_mts Не помогло, причём здесь кукис и кэш браузера, если захода нет с разных ПК и с разными браузерами?",,-1,,,,,
2864,626655335785360000,1438241249,@Finn_69 первый раз слышу про локалку в 2015 году. У меня её не было на ттк и нет сейчас на билайне.,0,,,,,,
2865,626657547576040000,1438241776,"@ru_mts мне звонят и говорят ""во избежании лишних звонков, прослушайте до конца.."" и говорят о задолженности
при том, что таковой не имеется",,-1,,,,,
2867,626678126416940000,1438246683,Новый «Праздник двора» от #Ростелеком уже сегодня! Ждем...,,,,,0,,
2868,626678779566560000,1438246838,"RT @SalminDe: народ внимание! особенно у кого ростелеком! эти гаврики меняют тарифы клиентам без ведома самих клиентов, я как пример!!!
уше…",,,,,-1,,
2869,626682469811630000,1438247718,жалко что связь билайн тут не ловит((,-1,,,,,,
2870,626691077064560000,1438249770,RT @jari68: Мизантропия передаётся от человека человеку через симки МТС.,,-1,,,,,
2871,626698187047310000,1438251465,"@MegaFonHelp Никакого согласия на предоставление ""Информационно-развлекательных SMS услуг"" я не давал.",,,-1,,,,
2872,626699517899970000,1438251783,"@ivan_kokutsa прям странно. Я на МТС уже года три, и вообще не жалуюсь, на остальных и не смотрю.",,1,,,,,
2874,626703695619750000,1438252779,"@eldarmurtazin Эльдар, а почему МТС для ценовой войны не заказали залоченные аппараты?",,0,,,,,
2875,626708262847690000,1438253868,RT @vilianov: В салоне @Tele2Russia не было скрепки для слота симкарты. Первый салон в мире! Сразу понятно - как часто к ним заходят люди с…,,,,-1,,,
2876,626712351052530000,1438254842,"@riarip @tjournal ну то есть связь Мегафон сделал,  но вышку не видно с холма так как в рекламе.  и что теперь.  вам шашечки или ехать?",,,-1,,,,
2877,626714268864510000,1438255300,"@belenko да, спасибо, просто на ростелекоме это стоит 380 рублей и как то не очень охота за один матч столько платить (",,,,,-1,,
2878,626734191183590000,1438260049,"RT @2Kublina89: Tele2 начнет работать в Москве не в августе, а в ноябре – декабре",,,,0,,,
2879,626736022097950000,1438260486,"В самом модеме будет уже встроена маленькая антенна, которая принимает сигнал от компании Скайлинк.",,,,,,,0
2880,626747053671120000,1438263116,А сколько стоит домашний Интернет от Билайн? В Калининском...,0,,,,,,
2881,626750224258730000,1438263872,Tele2 не справился с собственной акцией для абонентов,,,,-1,,,
2883,626772936779800000,1438269287,"@Beeline_RUS домашний интернет
За последние дней 20-30 раз в два-три дня скорость падает так, что не обновить страницу бывает",-1,,,,,,
2885,626781792259970000,1438271398,"@__Do_or_Pie__ я не удивлюсь, если тебе мегафон напишет))",,,0,,,,
2887,626801612003150000,1438276124,"Все таки Спасибо работе в МТС, я смог себе найти реально грутых и безбашенных друзей;) http://t.co/t7nRoDVGWz",,1,,,,,
2888,626830602394800000,1438283036,"@mikhailfunny @wylsacom у tele2 вообще еле 3G найдёшь, если не в центре, у липовой горы уже интернет пропадает",,,,-1,,,
