id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
8495,417890197208981504,1388467761,"RT @cigusuzyzev: Вчера с удивлением узнал, что ""Билайн"" больше не показывает ""Евроспорт"" через своё телевидение. Ну, вот... А я хотел WRC",-1,,,,,,
8496,417931403066896384,1388477585,Самое время отправить Смс-спам из поздравлений... Потом то #мегафон #билайн и #мтс отвалятся,-1,-1,-1,,,,
8497,417932433661906944,1388477831,RT @polozovs: Самое время отправить Смс-спам из поздравлений... Потом то #мегафон #билайн и #мтс отвалятся,-1,-1,-1,,,,
8498,417936091376017408,1388478703,"#ru_ff RT Часть клиентов ""Билайна"" осталась без связи из-за поломки сетевого оборудования на юге России, сообщил РИА ""Новост...  #Новости",-1,,,,,,
8499,417966809917435905,1388486027,Люблю Билайн http://t.co/AR5yfxwpZI,1,,,,,,
8500,417968667486584832,1388486470,МТС-говно БИЛАЙН-ЗБС ^_^,1,-1,,,,,
8501,417978123708551169,1388488725,"@Beeline_RUS а с 3G, особенно в Якутии, поздравьте родных лучше лично, потому что, ваши смс дойдут только 2го января :/",-1,,,,,,
8502,417989950446239744,1388491544,«Билайну» припомнили многомиллионные долги экс-владельца http://t.co/g3HXCVojQm,-1,,,,,,
8503,418027894548725760,1388500591,"спасибо, Beeline)))) http://t.co/8GjOaIhbqw",1,,,,,,
8504,418028161163472897,1388500654,А ЕСЛИ С КАРТОЧКИ БИЛАЙНА ОТПРАВИТЬ ИЗ ЗА ГРАНИЦЫ В РАШКУ ТО НАДО ЖИ КОД ВВОДИТЬ. И ДЕНЕГ ДОФИГА СОЖРЕТ.,-1,,,,,,
8505,418063283619250176,1388509028,#Мегафон обманывают нас что готовы к праздникам не сети  не звонков не интернета! это капец) какойто  #билайн и то справился на ура!,1,,-1,,,,
8506,418291795450011648,1388563510,@Naked_Damon @Im_not_okay_xox Показывали. Но от Билайна круче была С:,1,,,,,,
8507,418294257452339200,1388564097,"Девять!девять недосланных сообщений от Сашули!
#НГ#Билайн#смс#дурдом",-1,,,,,,
8508,418306107241529344,1388566922,"@Beeline_RUS подключен""Мобильный пенсионер""на котором 5 любимых номеров без аб.платы,не могу подключить любимые номера услуга недоступна",-1,,,,,,
8509,418378012715790337,1388584065,"что то у билайна их иптв приставки видно нехорошо расходятся, уже второй чтоль раз званили впаривали :)",-1,,,,,,
8510,418388890563932162,1388586659,Уже 18 дней как #Билайн не может решить проблему со связью.,-1,,,,,,
8511,418633029956161536,1388644866,@Beeline_RUS @uleholtob Почему в Южно-Сахалинске уже 40 минут скорость интернета мертвая?,-1,,,,,,
8512,418654123496837120,1388649895,http://t.co/nByuN7nt3V проблемы с юсб модемом билайн в иммиграции на столе и революция в жизни об,-1,,,,,,
8513,418850953664921600,1388696823,@ru_mts Принимайте новых абонентов как можно с @Beeline_RUS без замены номера стать вашим абонентом?,-1,1,,,,,
8514,418851577206956032,1388696972,"Сегодня без французского авангарда:инет не грузит,билайн по ходу кутит дико",-1,,,,,,
8515,418971648298344449,1388725599,"Билайн - обман: Консультант в офисе ""Билайн"" на остановке ""ДК""Салют"" сказала, что 1-й переход… http://t.co/VxGke8a2NW",-1,,,,,,
8516,418988404987015168,1388729594,"@yoounghollywood, доброго  утра и удачного Вам дня! Мы всегда рады помочь! #билайн",0,,,,,,
8517,419098830035251200,1388755922,"@Beeline_RUS Почему помегабайтно тарифицируют интернет при подкл услуге Go? Номер 9094584620, дата 03.01.14 И такое уже не впервые!",-1,,,,,,
8518,419117175677280256,1388760296,"Спасибо, @beeline http://t.co/Q3ZHHbCC2q",1,,,,,,
8519,419125199205048320,1388762209,"@Beeline_RUS 0894394490 . Только вот вопрос мой решили уже, весьма неоперативно. Обещали к 11.40 по Мск, а включили в 19.00 по Мск",-1,,,,,,
8520,419128040783089664,1388762886,"RT @ZaxarBorisych: ""гондоны из МегаФона,
швайны из Билайна,
and those who take it up the ass
at МТС!""",-1,-1,-1,,,,
8521,419148466225684480,1388767756,"RT @BahaAshuraliev: @Dr_Aziz_A @beeline_uz чем машины раздавать, могли бы связь улучшить чтобы дозвониться до мамы в новогоднюю ночь и позд…",-1,,,,,,
8522,419383807389605888,1388823866,"вчера дали интернет, 5 дней не было :/ #билайнахуели",-1,,,,,,
8523,419410951990169600,1388830337,"Ахахазах, обожаю новую рекламу Билайна:3",1,,,,,,
8524,419445448240156672,1388838562,"""Билайн"" расширяет свое влияние в Приморье",1,,,,,,
8525,419450651890810880,1388839803,"Везем муку на остров Гули. Второй час. Тарахтит дизель, все спят, включая капитана. Билайн почемуто работает посреди океана.",1,,,,,,
8526,419523576086425601,1388857189,"@Beeline_RUS При загрузке страницы окно с сообщением ""Не удалось активировать сотовую сеть"". Снова интернет пропал(",-1,,,,,,
8527,419575327598596097,1388869528,"@C_A_III_K_A в Билайне, к примеру, по все России инет по ценам домашнего региона, соответственно бесплатно в рамках тарифа )",1,,,,,,
8528,419718098334146560,1388903567,Совет от #билайн в любой непонятной ситуации шли смс Скорость снижена согласно условиям предоставления опции.,-1,,,,,,
8529,419742599722053632,1388909408,RT @benelypibuwu: «Билайн» запустит сеть LTE на Сахалине,1,,,,,,
8530,419813867704025088,1388926400,"Новости от дяди Яши: Сбой в ""Билайне"" оставил без связи 160 тысяч человек",-1,,,,,,
8531,419828708380139520,1388929938,Ктонить пользовалься 4g в Москве? Похоже на профанацию как у @Beeline_RUS так и у @MegaFonCorp. Скрость около 6 Mb. Это что 4g?,-1,,-1,,,,
8532,419869975256768512,1388939777,"RT @Kisakisamr: Куда уходит баланс?у нас что платный инстаграм или твиттер?ааа Иду в Билайн
Злая !",-1,,,,,,
8533,419876758452977664,1388941394,@MatveyevIgor в Москве 3G то у Билайна нормального нет,-1,,,,,,
8534,420434674037821440,1389074412,"RT @dykigefawem: Куда уходит баланс?у нас что платный инстаграм или твиттер?ааа Иду в Билайн
Злая !",-1,,,,,,
8535,420464178046849024,1389081446,Перейти на другой тариф #Билайн - 200рублей. Перейти на тариф другого оператора - 100рублей. В компании как бы намекают?,-1,,,,,,
8536,420465037887942656,1389081651,"RT @ceferividyfo: RT @wavabixonez: Куда уходит баланс?у нас что платный инстаграм или твиттер?ааа Иду в Билайн
Злая !",-1,,,,,,
8537,420469664758501376,1389082754,"Сколько раз надо написать ворам из @ru_mts, чтобы они снизошли до того, чтобы хоть как-то почесаться? Билайн бы уже 10 раз бы ответил",1,-1,,,,,
8538,420797674041114625,1389160958,"Сейчас постараюсь обрезать билайновскую симку, мегафон тут нихрена не ловит",0,,-1,,,,
8539,420899197593088000,1389185163,"Поняятноо, здесь Билайн только офигенно ловит",1,,,,,,
8540,420916680672677888,1389189331,"@Beeline_RUS Привет. Вчера заплатил за домашний wi-fi, работал,а сегодня браузер вашей заставкой говорит, что нет средств. Как быть, Билайн?",-1,,,,,,
8541,420933861628186624,1389193427,RT @OjamilVd: http://t.co/gO1obMiOPI «Мегафон» и «Вымпелком» показали отток,-1,,-1,,,,
8542,421134691811745792,1389241309,Получил из рук @pavelkrutskikh свой приз -  IPhone 5c. Еще раз спасибо @_Beeline_kz за конкурс и… http://t.co/gGY5a2YEWE,1,,,,,,
8543,421171805710450688,1389250158,"Масштабное расширение транспортной магистральной сети «Билайн» на Кавказе, Урале и в Сибири #TEAMFOLLOWBACK",1,,,,,,
8544,421200241044779008,1389256937,@Beeline_RUS здравствуй те. Интернет медленный. Без предупреждения установили какие то ограничения. Ничего не пойму теперь сколько платить,-1,,,,,,
8545,421204697018429440,1389258000,@dispiace @Exception18 у меня билайн и мегафон. И из всех этих мне больше по душе мегафон. Билайн дорогой слишком.,-1,,1,,,,
8546,421227693624262656,1389263482,"@Beeline_RUS на данный момент из-за постоянных проблем с оператором билайн в нашем городе, я уже неделю как перешла к другому оператору.",-1,,,,,,
8547,421258899899953154,1389270923,"@Beeline_RUS сейчас вроде все хорошо, спасибо..)",1,,,,,,
8548,421262273408401408,1389271727,"@yana_fox ждем. Потому что так как работает LTE на билайне, лучше бы вообще не работал.",-1,,,,,,
8549,421276402487668737,1389275095,RT @antsDemars: Мадонна вынуждает верующих калужан отказаться от «Билайна»,-1,,,,,,
8550,421511278407204864,1389331094,@Beeline_RUS большое спасибо!,1,,,,,,
8551,421512682055794688,1389331429,"Комментарий Максима Фадеева(Fadeev_Maxim). Продюсер намерен обратиться в полицию с жалобой на ""Билайн""(Beeline_RUS)",-1,,,,,,
8552,421516631509323776,1389332371,@Beeline_RUS нет и не собираюсь. Раз уже отправлял. Обращение проигнорировали. Снова связываться с вашим сервисом не собираюсь.,-1,,,,,,
8553,421517272159907840,1389332523,"@Vokabre сейчас только у МТС вся Россия - это вся Россия, у Билайна и Мегафона ряд регионов ДВ не относится ко всей России...",-1,1,-1,,,,
8554,421530194860441600,1389335604,"Друзья, пользователи Beeline Казахстан ставят новые рекорды! :) [Инфографика] http://t.co/dR3FkAdZNr",1,,,,,,
8555,421533350562918400,1389336357,"RT @_Beeline_kz: Друзья, пользователи Beeline Казахстан ставят новые рекорды! :) [Инфографика] http://t.co/dR3FkAdZNr",1,,,,,,
8556,421543821990977536,1389338853,"настроил сим билайн, теперь все нормально)",1,,,,,,
8557,421545693983961088,1389339300,«Билайн» на треть увеличил число базовых станций в Красноярске http://t.co/BChnE3wow8 с помощью @CNews.ru,1,,,,,,
8558,421547903430045698,1389339826,Beeline обеспечил бесперебойную работу сети в новогоднюю ночь,1,,,,,,
8559,421547902255640576,1389339826,#RT @lu__natick Beeline обеспечил бесперебойную работу сети в новогоднюю ночь,1,,,,,,
8560,421584698864046080,1389348599,@Beeline_RUS у меня он и подключен. Просто из за вашего сбоя у меня не работал интернет несколько дней.,-1,,,,,,
8561,421601352062488577,1389352569,"""Система самообслуживания"", через которую Я (!) не смог пробиться и ""обслужиться"", @Beeline_RUS, это уже за гранью ((",-1,,,,,,
8562,421607088817967104,1389353937,"@yamobi а в трамваях с wi-fi от билайна этого самого wi-fi либо нет, либо он запаролен.",-1,,,,,,
8563,421613407574720512,1389355444,"RT @ceVeHa: только положил деньге на тлф
теперь билайн от меня не отстанет со своими предложениями",-1,,,,,,
8564,421619194892156928,1389356824,"@Beeline_RUS LTE отличный, спасибо!) продолжайте совершенствовать связь!",1,,,,,,
8565,421644469319237632,1389362849,"Смска от Билайна, меня просто убила;((",-1,,,,,,
8566,421645960117485569,1389363205,@Beeline_RUS добрый вечер. А что происходит с #BIS #BlackBerry в вашей сети? Не работают OS 7 смартфоны.,-1,,,,,,
8567,421683646060167169,1389372190,#5monthsGreenTea_GT Мария Силантьева: «Мое корейское имя — Мин А» | Beeline people http://t.co/8rm4NMCcNz,0,,,,,,
8568,421685220677791744,1389372565,"@Beeline_RUS что случилось со связью на комсомольской? Ни на кольце, ни на радиальной сеть не ловит вообще!",-1,,,,,,
8569,421696564931727360,1389375270,"@Beeline_RUS И продлится минимум до понедельника. Действительно напрягает частое ""разложение"" изображения на пиксели и пропадание звука.",-1,,,,,,
8570,421837614912520192,1389408899,"ещё старый, как корбина или новый как билайн? согласен, что как билайн они гавно",-1,,,,,,
8571,421977895196577792,1389442344,"Позвонили из @Beeline_RUS, дали поговорить со вменяемым специалистом.",1,,,,,,
8572,421994062351052800,1389446199,"@Beeline_RUS москва, уже месяца два, от местонахождения не зависит, просто вечно не доступен",-1,,,,,,
8573,422021900873650176,1389452836,У билайна ужасный интернет. Со вчерашнего вечера начал тупить. Сегодня вообще ни юсб ни телефон не работали. Только сейчас заработал без 3ж,-1,,,,,,
8574,422032536437805056,1389455372,Мегафон как ты мне надоел с таким ужасным интернетом. Перейду на #Билайн - хватит это терпеть.,1,,-1,,,,
8575,422255529629478912,1389508538,ФАС может оштрафовать «ВымпелКом» и Apple из-за LTE  #3DNews #новости #БолееЧитаемые,-1,,,,,,
8576,422255763420377088,1389508593,RT @adoralim: ФАС может оштрафовать «ВымпелКом» и Apple из-за LTE  #3DNews #новости #БолееЧитаемые,-1,,,,,,
8577,422338775826845696,1389528385,#билайн ты в Кузьминках гавно,-1,,,,,,
8578,422364700223873024,1389534566,"гость в студии - михаил слободин, генеральный директор компании вымпелком россия",0,,,,,,
8579,422369212158328832,1389535642,"@Beeline_RUS Ситуация не изменилась. Изображение ""распадается"" еще чаще. Также пропадает звук на HD-каналах.",-1,,,,,,
8580,422398075370360832,1389542523,На 100 000 руб ФАС оштрафовала «Вымпелком» за ненадлежащую рекламу.Билайн вводил потребителей в заблуждение телерекламой тарифа Планета ноль,-1,,,,,,
8581,422398113278459904,1389542532,билайн пидарасы,-1,,,,,,
8582,422413069370028032,1389546098,"Почему у билайна
Такой поршивый интернет",-1,,,,,,
8583,422425692739870720,1389549108,"@T2543230Topol33 это реклама билайна, только что они этим сказать хотят - не понятно",-1,,,,,,
8584,422611615088119809,1389593435,"@Beeline_RUS последние дни мой телефон постоянно сваливается в edge. Мне кажется, что ""что-то пошло не так""...",-1,,,,,,
8585,422611659744874496,1389593446,@la_stik а почему кверти? Не уж-то нет билайна в доме? Он достаточно надёжный. А мгтс gpon?,1,,,,,,
8586,422635852406489088,1389599214,Что со связью??? #билайн #волгоград,-1,,,,,,
8587,422636009013387264,1389599251,Норм так интернет #Билайн #Ставрополь http://t.co/Yfotku25a1,1,,,,,,
8588,422641676008849408,1389600602,"#билайн а у вас, что проблемы с интернет-связью?1,5 часа пытался войти в инет,значок 3g то появится,то исчезнет и так туда сюда.",-1,,,,,,
8589,422664351258918912,1389606008,"Билайн, ты охерел! @Beeline_RUS Нахер мне твой фитнес московский?",-1,,,,,,
8590,422665390398140416,1389606256,"@Beeline_RUS субъективно да, пока борюсь со своим роутером, но похоже не только у меня ухудшился коннект. Логин sam1488",-1,,,,,,
8591,422691646518476800,1389612516,#RuFollow «вымпелком» ликвидировал отставание от конкурентов по качеству связи #новости,1,,,,,,
8592,422693229260050432,1389612893,@Beeline_RUS а можно узнать по какой причине через 10 минут после получения доверительного платежа деньги со счета исчезли?,-1,,,,,,
8593,422696683114221568,1389613717,"...когда ты хочешь написать что-то гениальное в твиттер, злодей Билайн-интернет, завидуя отключается.
#пидр #конченный",-1,,,,,,
8594,422714727664320512,1389618019,@Beeline_RUS Здравствуйте! Вырубился Интернет и ТВ! Номер счета 089-279-0934 Позвонил в техподдержку  сказали что  не знают когда починят!,-1,,,,,,
8595,422724145663995904,1389620264,@Beeline_RUS спасибо большое :),1,,,,,,
8596,422745664775143424,1389625395,"был в офисе мегафона, тот который в европарке, по поводу перехода из билайна к ним  ( ) (7 ответы)",-1,,1,,,,
8597,422746939860328449,1389625699,У #beeline в службе поддержки даже музыка играет с перебоями))),-1,,,,,,
8598,422759026149961729,1389628580,#followme У кого Билайн? Вчера кинула 500 руб. Сегодня на балансе -36 руб. Как дозвониться до оператора? что-то они http://t.co/Dv6RtWQg2M,-1,,,,,,
8599,422761939698458624,1389629275,Доходы &amp;quot;Билайна&amp;quot; увеличились более чем на 30 процентов,1,,,,,,
8600,422774210529075201,1389632201,"@Beeline_RUS проводной , была проблема в том что невозможно было даже страницы прогружать и не у одного меня в этот день так было",-1,,,,,,
8601,422786817042448384,1389635206,"@ru_mts ого оО то, что вы откликнитесь, я даже не мечтал)) Просто вот на фактах вижу: интернет МТС не ловит почти, зависает, а Билайн",0,-1,,,,,
8602,422805011802771457,1389639544,«Билайн Ростов» временно отключил мобильный Интернет,-1,,,,,,
8603,422945623776952320,1389673069,В 2013 году «Билайн» в два раза увеличил число станций с высокой скоростью на Алтае http://t.co/oKkcq8HutM,1,,,,,,
8604,422993352800604160,1389684448,"@ru_mts @Beeline_RUS @MegaFonCorp Ребята, протаскивать законопроекты через ЛДПР это ЖЕСТЬ",-1,-1,-1,,,,
8605,423011655153647616,1389688812,"RT @agrahh: Цены на межоператорские соединения в Белоруссии и Узбекистане повышены, подтвердила представитель Вымпелкома Анна Айбашева",-1,,,,,,
8606,423027891287625728,1389692683,"@Beeline_RUS спасибо, что так оперативно отреагировали, фактически на мой косяк",1,,,,,,
8607,423082865010569216,1389705790,Недетские «детские» тарифы Билайн http://t.co/S4AFS3t0GF,-1,,,,,,
8608,423089155619684352,1389707289,Неужели пытаются в Билайн сэкономить на скидке в 15%?,-1,,,,,,
8609,423094023591845888,1389708450,"@calculon9 да я бы так не сказал)) у меня билайн, и с нашевой сотовой связью о своём здоровье не позаботишься)",-1,,,,,,
8610,423403672257982464,1389782276,"@Beeline_RUS даже при 3G интернет работает очень медленно , решайте как то этот вопрос",-1,,,,,,
8611,423411893471293441,1389784236,"То чувство, когда ты не можешь прочувствовать мощь LTE, потому что у тебя не Билайн и 5S",1,,,,,,
8612,423437187498377216,1389790267,Ебаный #билайн #заебал,-1,,,,,,
8613,423441081745690624,1389791195,"@Asami_Kaito не знаю про котика, я вдиела рекламу где он изображает мобильник ХД
Вот да. А еще Билайн деньги дерет шо пипец.",-1,,,,,,
8614,423444789825388545,1389792079,@Beeline_RUS лти каширка 80 так и нету,-1,,,,,,
8615,423527052868718592,1389811692,@M_ARISSS ну а в центре Москвы лучше Билайн,1,,,,,,
8616,423547798353477633,1389816638,«Билайн» выдержал новогоднее испытание http://t.co/I0DhpiYt7h,1,,,,,,
8617,423551390338650112,1389817495,«Билайн» выдержал новогоднее испытание  #it,1,,,,,,
8618,423551431929364480,1389817505,«Билайн» выдержал новогоднее испытание,1,,,,,,
8619,423705682672492544,1389854281,Резюмирую про #Билайн - https://t.co/m8VRb1V3Qc Если коротко - все плохо. @Beeline_RUS,-1,,,,,,
8620,423706929098395648,1389854578,#beeline а *122# вообще работает у вас? И давно вы стали отключать хайвей за неиспользование?,-1,,,,,,
8621,423713925419376641,1389856246,В Твери «ВымпелКом» оштрафовали на 100 тысяч за спам http://t.co/a3Tw9HVO5j #hitech,-1,,,,,,
8622,423875724236165120,1389894822,"@Beeline_RUS Подскажите куда написать, чтобы возместить средства за постоянные обрывы связи на 6-й секунде соединения?",-1,,,,,,
8623,423876480393678848,1389895002,"@Beeline_RUS Господа, подскажите, попросили зайти на ""одноклассники"" ( Смоленск) не получилось, только у меня? Или это массовый психоз?",-1,,,,,,
8624,423884490595762176,1389896912,У Билайна скорость на домашнем интернет вдруг из 30 мб превратилась в 5 :(,-1,,,,,,
8625,423894900325629952,1389899394,"Несмотря на экстремальные морозы в Якутии и Магаданской области, связь ""Билайн"" остается стабильной",1,,,,,,
8626,423913838010843136,1389903909,"http://t.co/sXng6DhtwD ""Ваша смс не доставлена. Мне в лом. БиЛайн""",-1,,,,,,
8627,423922501169987584,1389905975,Хотите отключить долбанную голосовую почту на @beeline_uz ??? Заветные циферки *610# и ваши $ будут сохранены .,-1,,,,,,
8740,410288014179700736,1386655260,МТС и Akamai ускоряют доступ к зарубежным интернет-ресурсам,,1,,,,,
8628,424040214017736704,1389934039,"@Beeline_sib Итак,пошёл 2 год.За 2 месяца 11 ответов от Би,что проблема исправлена.Я каждый день шлю факты о невозможности дозвона.СпасибоБи",-1,,,,,,
8629,424056443562893312,1389937909,"Несмотря на #экстремальные морозы в #Якутии и Магаданской области, связь «Билайн» остается стабильной",1,,,,,,
8630,424057614679298049,1389938188,"""Ведомости"": ""Вымпелком"" снизил тарифы на интернет-роуминг в шесть раз бизнес",1,,,,,,
8631,424058293032873984,1389938350,"Надо было раньше писать _Beeline_kz , за полчаса решили вопрос. Теперь бы сам интернет как в сказке (как в Южной Корее в смысле).",1,,,,,,
8632,424060037711925248,1389938766,"Рады, сообщить, что в поселках Забайкальского края появилась сеть GSM #Билайн! С 2008 года там была только сеть 3G http://t.co/AWd622vVGs",1,,,,,,
8633,424068785155223553,1389940851,"Получается, люди стали бежать из Билайна, когда дали возможность сохранить номер?",-1,,,,,,
8634,424124469280768000,1389954127,"@lyasan_pro За те деньги, что я плачу @ru_mts, на Билайне будет короткий номер, и ещё минуты и деньги будут оставаться!",1,-1,,,,,
8635,424170258589839360,1389965045,"RT @ElenaLip: @Beeline_RUS я и в личный кабинет не зайду,куда вы меня посылаете!Оригинально- убить инет,и для решения вопроса отправлять на…",-1,,,,,,
8636,424196703546523648,1389971349,"Можно только через карту, хотя Вымпелком уже год как обещал возможность оплачивать через баланс, поэтому, думаю пару лет подождем, и они всп",-1,,,,,,
8637,424207044384948224,1389973815,"@Beeline_RUS ещё бы вы нашли специалистов простых,которые в состоянии мониторить работу вашего тв,которое виснет в прамтайм с НГ.",-1,,,,,,
8638,424226458043969537,1389978444,"Мегафон форэвер!
""@Lm08Zor: Альтернатива. перехода на @Beeline_RUS к тому же мегафон на 20 этаже устойчиво принимает в отличии от билайна.""",-1,,1,,,,
8639,424231352201150464,1389979610,"""Интернет ""Билайн"" - На шаг впереди ""Почты России""""

#ВзаимныйФолловинг",-1,,,,,,
8640,424236403631730688,1389980815,билайнокорбина сегодня вынудила посетить сайт знакомств! НЕНАВИСТЬ!,-1,,,,,,
8641,424253001201491968,1389984772,@Beeline_RUS скорость на домашнем интернете вместо 30 стала 5 и довольно давно. Лицевой счет 089-800-6050,-1,,,,,,
8642,424257084750721024,1389985745,Уже можно сменить оператора но оставить номер? @ru_mts @MegaFon_Center @Beeline_RUS а то с МТС вечно херь и 3G показывает а не работает,0,-1,0,,,,
8643,424273534769057792,1389989667,"""Ваша смс не доставлена. Мне в лом. БиЛайн"" #юмор",-1,,,,,,
8644,424345569994489856,1390006842,В 5 утра мобильный интернет Билайн обгоняет проводной Ростелеком по скорости #Билайн http://t.co/4m599xKgCM,1,,,,-1,,
8645,424483093601587200,1390039630,@Beeline_RUS уже неделю по конкретному адресу перебои с мобильной связью. Неприятно,-1,,,,,,
8646,424517692855685120,1390047879,"Подключил (заменой симки) билайновый LTE на айфоне. Даже не верится, но оно работает.",1,,,,,,
8647,424536181402255360,1390052287,«Билайн» сообщил о первых успешно перенесенных номерах,1,,,,,,
8648,424567077177815040,1390059653,«Вымпелком» ликвидировал отставание от конкурентов по качеству связи #новости,1,,,,,,
8649,424577224470458368,1390062073,Свалю-ка я с Билайна на Мегафон с сохранением номера.,-1,,1,,,,
8650,424786226999480320,1390111903,Для белой дачи считаю заебись!! 4г от Билайн http://t.co/ZZ0mtN1qyF,1,,,,,,
8651,424792957439717376,1390113507,"@_Beeline_kz проверьте, пожалуйста личку - там о проблеме с интернетом, упал вчера вечером и до сих пор нет.",-1,,,,,,
8652,424814613574590464,1390118671,"@Beeline_RUS каждый раз надо писать письма, разбираться? Не проще выполнять законодательство РФ, о котором не слышали в офисе на Маяковской?",-1,,,,,,
8653,424847955158237184,1390126620,"Хорошие расценки у Билайна: на счету 110 рублей, а в Тайланд позвонить не могу, сразу говорят, что денег не хватит)",-1,,,,,,
8654,425035453348478976,1390171323,RT @tsentsiper2: ФАС может оштрафовать «ВымпелКом» и Apple из-за LTE,-1,,,,,,
8655,408930829180866560,1386331681,RT @Francis_S_: привет от МТС тупой смс.,,-1,,,,,
8656,409049366478213120,1386359943,У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8657,409060578754564096,1386362616,"RT @requrohypesy: На симке мтс резко исчез интернет, хотя со счета списали 120 р и я ушел в минус. И не первый раз такая подстава, ЧСХ.",,-1,,,,,
8658,409062953707913216,1386363182,RT @dedamifedaj: У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8659,409068507343507456,1386364506,Мобильный оператор МТС на Украине остался без лицензии  #взаимныйфолловинг,,-1,,,,,
8660,409068505305059328,1386364506,#internet Мобильный оператор МТС на Украине остался без лицензии http://t.co/827WGmTHB5,,-1,,,,,
8661,409100125924233217,1386372045,RT @lyzotucunaku: У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8662,409100488576368641,1386372131,"По итогам новогодней ночи стало ясно, что Мегафон - оператор случайной связи, МТС это Мой Телефон Спит, а B http://t.co/YRlM6C7jHT",,-1,-1,,,,
8663,409110600196042752,1386374542,"Ох уж этот #мтс ""@RuslanUsachev: Моего мобильного интернета хватает только на то, чтобы передать значок ""3g"" и мигающие стрелочки.""",,-1,,,,,
8664,409206898093596672,1386397501,#новостиИнтернет Мобильный оператор МТС на Украине остался без лицензии,,-1,,,,,
8665,409292907825614848,1386418008,"У меня тут сети нет
МТС с какого-то хера не ловит",,-1,,,,,
8666,409297022756618240,1386418989,RT @mezuhitadeda: У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8667,409308694644797440,1386421772,RT @wukikybukyn: У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8668,409310102428991488,1386422107,МТС позволила подключать на одну sim-карту до трех номеров,,1,,,,,
8669,409310871903420416,1386422291,"Истек срок действия лицензии МТС в Украине: Сотовый оператор пока что не смог продлить лицензию. Но уверяет, ч... http://t.co/UnFXz5gE5r",,-1,,,,,
8670,409322334508830720,1386425024,"кто бы мог подумать, у МТС больше абонентов, чем у AT&amp;amp;T",,1,,,,,
8671,409343206179241984,1386430000,RT @jagyar09: МТС снова облажались! + UPDATE!! http://t.co/H5KfKB31H2,,-1,,,,,
8672,409351679054983168,1386432020,RT @gifeholehuh: У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8673,409363047036092416,1386434730,@julia__art МТС никак не может прислать распечатку. глюки какие-то у них. а мегу просмотрела,,-1,,,,,
8674,409371461607260160,1386436736,RT @vezogatogivu: Зачетно написано про то как МТС любит клиентов и в хвост и в гриву,,-1,,,,,
8675,409382386124611585,1386439341,LTE для iPad Air и iPad mini Retina заработал в сети МТС http://t.co/ujEayEGOiI #новости #news #лето,,1,,,,,
8676,409427957028245504,1386450206,Абонентам МТС разрешено работать в LTE-сетях на новых планшетах&amp;#8230;,,1,,,,,
8677,409433410701361152,1386451506,В самый ответственный момент заканчивается трафик и не грузит контакт. #Мтсблять,,-1,,,,,
8678,409497755409977344,1386466847,RT @rawidutogudo: У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8679,409500691456331776,1386467547,RT @debusirosam: Украинский МТС такой украинский. Тут даже 3G — не честный.,,-1,,,,,
8680,409506853572587520,1386469016,RT @gokaqavuxyte: Зачетно написано про то как МТС любит клиентов и в хвост и в гриву,,-1,,,,,
8681,409510840459870208,1386469967,RT @wylupukijim: У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8682,409513241917001728,1386470539,"RT @vokymipybal: МТС это не мобильные теле системы, МТС это моторно-тракторная станция!",,0,,,,,
8683,409550619721355264,1386479451,МТС при пополнении мобильного счета снимает 5-9 грн. Просто так!!! Что за на фиг????,,-1,,,,,
8684,409557061018869760,1386480987,"RT @gudkovd: Давайте #RT! #МТС: ""Местами Тебя Слышно!"" #дерьмосаязь",,-1,,,,,
8685,409560356017950720,1386481772,RT @jowumogifaje: У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8686,409561040113139713,1386481935,#МТС радует )))) http://t.co/2JSqKi1fBL,,1,,,,,
8687,409561652687024128,1386482081,"Пасиб, @ru_mts http://t.co/wSbEyJqqAD",,1,,,,,
8688,409562394177056769,1386482258,Спасибо МТС,,1,,,,,
8689,409563071288713216,1386482420,Добрый мтс :) http://t.co/RFwbdTv1b7,,1,,,,,
8690,409563355998093312,1386482488,И настроение мое улучшилось! #спасибо #мтс http://t.co/8EHIWLzOi5,,1,,,,,
8691,409563575439851521,1386482540,Секретный журнал - МТС снова облажались! + UPDATE!! http://t.co/TUHZkLljU1,,-1,,,,,
8692,409564684841656320,1386482804,Как мило) #мтс http://t.co/SKiGq0NbUe,,1,,,,,
8693,409564917961084928,1386482860,Только МТС желает мне хорошего дня! http://t.co/dqisHwcWMs,,1,,,,,
8694,409567579926437888,1386483495,Мобильный оператор МТС на Украине остался без лицензии,,-1,,,,,
8695,409577921263984640,1386485960,RT @dyponisisupy: У МТС проблемы со связью из-за замены оборудования,,-1,,,,,
8696,409616286797537281,1386495107,"хочу посмотреть выступление
мтс сраный
дай мне посмотреть выступление",,-1,,,,,
