term,tone
"вознаграждение,",-0.76
"#скучаю,",-0.76
"обостряться,",-0.76
"созн,",-0.76
"напрашиваться,",-0.76
"покаяние,",-0.76
"промедлительный,",-0.76
"витаминка,",-0.76
"пятно,",-0.76
"грусный,",-0.76
"веш,",-0.76
"бесхарактерный,",-0.76
"настасиябалева,",-0.76
"баттлодворец,",-0.76
"тимми,",-0.76
"вблизи,",-0.76
"#бирюлево,",-0.76
"толоконникова,",-0.76
"айово,",-0.76
"пощада,",-0.76
"хочуввиагра,",-0.76
"возмы,",-0.76
"100к,",-0.76
"борзость,",-0.76
"хугаев,",-0.76
"бетман,",-0.76
"загримировывать,",-0.76
"текстура,",-0.76
"ветвь,",-0.76
"всесильный,",-0.76
"траллинг,",-0.76
"прижигать,",-0.76
"#Гильдия,",-0.76
"ранд,",-0.76
"''--,",-0.76
"нинавидеть,",-0.76
"бюст,",-0.76
"затапливать,",-0.76
"раставание,",-0.76
"вооруженный,",-0.76
"Sam,",-0.76
"понаслышке,",-0.76
"пу,",-0.76
"несолидно,",-0.76
"пт,",-0.76
"распоряжение,",-0.76
"лихорадка,",-0.76
"уродский,",-0.76
"хаттаб,",-0.76
"накусывать,",-0.76
"ленкевич,",-0.76
"пичяль,",-0.76
"▪,",-0.76
"графоман,",-0.76
"харлампьев,",-0.76
"неуравнновешенность,",-0.76
"стерхи,",-0.76
"ненейка,",-0.76
"серль,",-0.76
"болеро,",-0.76
"бодрость,",-0.76
"бодаться,",-0.76
"bandicut,",-0.76
"засыпка,",-0.76
"потренироваться,",-0.76
"too,",-0.76
"хуимий,",-0.76
"хууууя,",-0.76
"низок,",-0.76
"статика,",-0.76
"пеналь,",-0.76
"неебически,",-0.76
"лалалалалалалалал,",-0.76
"клопп,",-0.76
"выдворять,",-0.76
"шиншилла,",-0.76
"анаболик,",-0.76
"хочетс,",-0.76
"рогозинга,",-0.76
"крекшино,",-0.76
"можайка,",-0.76
"беспокойство,",-0.76
"урогать,",-0.76
"оживление,",-0.76
"фееричный,",-0.76
"походка,",-0.76
"тлеющий,",-0.76
"этикетка,",-0.76
"социопат,",-0.76
"упрямо,",-0.76
"возврат,",-0.76
"франсуа,",-0.76
"возвращ,",-0.76
"понимааааюю,",-0.76
"провинциал,",-0.76
"российка,",-0.76
"ничерта,",-0.76
"подчиняться,",-0.76
"анплаггд,",-0.76
"айпад,",-0.76
"CRAZY,",-0.76
"omg,",-0.76
"мейнстримной,",-0.76
"едит,",-0.76
"удо,",-0.76
"уголовник,",-0.76
"пендос,",-0.76
"раздрожать,",-0.76
"камара,",-0.76
"таллинн,",-0.76
"скучнооо,",-0.76
"#Smolensk,",-0.76
"eto,",-0.76
"похабный,",-0.76
"''->,",-0.76
"айфо,",-0.76
"стойло,",-0.76
"сольфо,",-0.76
"#добрыйдень,",-0.76
"кислинка,",-0.76
"сороковник,",-0.76
"оцилококцилум,",-0.76
"неактуальный,",-0.76
"негеймер,",-0.76
"ыу,",-0.76
"апартамент,",-0.76
"свангуй,",-0.76
"аут,",-0.76
"откровение,",-0.76
"модернизация,",-0.76
"клозет,",-0.76
"трандуил,",-0.76
"бородач,",-0.76
"вермер,",-0.76
"#ukraine,",-0.76
"мориак,",-0.76
"олни,",-0.76
"избалованный,",-0.76
"upon,",-0.76
"ацтань,",-0.76
"клич,",-0.76
"хуяние,",-0.76
"попса,",-0.76
"дебильно,",-0.76
"аймакс,",-0.76
"уплотнение,",-0.76
"Tyre,",-0.76
"перестраховываться,",-0.76
"стипендиальный,",-0.76
"XAM,",-0.76
".:-(,",-0.76
"стишочек,",-0.76
"дистрибуция,",-0.76
"василевский,",-0.76
"кивать,",-0.76
"перечеркнить,",-0.76
"природна,",-0.76
"перекорчить,",-0.76
"literally,",-0.76
"надругиваться,",-0.76
"☻,",-0.76
"ублюдин,",-0.76
"обожание,",-0.76
"тсубас,",-0.76
"бездарь,",-0.76
"смешаться,",-0.76
"#ВЕРНИТЕПЕСНИ,",-0.76
"офицерова,",-0.76
"омежка,",-0.76
"недоигра,",-0.76
"VSFS,",-0.76
"шато,",-0.76
"беременная,",-0.76
"составление,",-0.76
"канны,",-0.76
"ыпод,",-0.76
"прореветь,",-0.76
"Хэя,",-0.76
"неннааввиижжуу,",-0.76
"паек,",-0.76
"AGE,",-0.76
"#детскиетравмы,",-0.76
"зрелисший,",-0.76
"обоина,",-0.76
"SAAAAAAAD,",-0.76
"штооооу,",-0.76
"чурчхелушка,",-0.76
"наркобарон,",-0.76
"ежедневник,",-0.76
"бобик,",-0.76
"першить,",-0.76
"#SleepyHollow,",-0.76
"ария,",-0.76
"легионер,",-0.76
"самопожертвование,",-0.76
"фенечек,",-0.76
"проныра,",-0.76
"морепродукт,",-0.76
"извращюга,",-0.76
"#DowntonAbbey,",-0.76
"мно,",-0.76
"сюрпрайз,",-0.76
"пенкин,",-0.76
"добропорядочный,",-0.76
"?!?!?!?!?!?!?!,",-0.76
"грибковый,",-0.76
"паразитство,",-0.76
"женевский,",-0.76
"нянин,",-0.76
"майданщик,",-0.76
":*',",-0.76
"единак,",-0.76
"грустябрь,",-0.76
"сесся,",-0.76
"найм,",-0.76
"найн,",-0.76
"проносить,",-0.76
"людской,",-0.76
"говновоз,",-0.76
"впорядок,",-0.76
"worm,",-0.76
"выпиваться,",-0.76
"Swag,",-0.76
"древесина,",-0.76
"кждый,",-0.76
"inclusive,",-0.76
"8.30,",-0.76
"бонг,",-0.76
"ватсап,",-0.76
"мембер,",-0.76
"шемякина,",-0.76
"Ocean,",-0.76
"распухать,",-0.76
"бикрень,",-0.76
"квадратик,",-0.76
"анальгин,",-0.76
"добрат,",-0.76
"суперактуальный,",-0.76
"DDOS,",-0.76
"анарексичка,",-0.76
"властиhttp,",-0.76
"дессерт,",-0.76
"угрюмо,",-0.76
"Facepalm,",-0.76
"задушить,",-0.76
"золина,",-0.76
"бурунди,",-0.76
"трахаль,",-0.76
"Enternet,",-0.76
"титр,",-0.76
"робби,",-0.76
"праздношатающийся,",-0.76
"#жирная,",-0.76
"объеденение,",-0.76
"#Шерлока,",-0.76
"анис,",-0.76
"подмазывать,",-0.76
"контрол,",-0.76
"кнут,",-0.76
"National,",-0.76
"хотение,",-0.76
"тюрьмеееееееееееееееееееееееееееееееееее,",-0.76
"бллл,",-0.76
"говнищий,",-0.76
"нравишся,",-0.76
"бамяжа,",-0.76
"тонсен,",-0.76
"выкатывать,",-0.76
"­,",-0.76
"подмести,",-0.76
"догорать,",-0.76
"#адреналин,",-0.76
"сукка,",-0.76
"нафигачиться,",-0.76
"теннесси,",-0.76
"любящий,",-0.76
"ЯЯЯЯЯЯЯЯЯЯЯЯЯЯ,",-0.76
"объять,",-0.76
"бескорыстный,",-0.76
"подлючий,",-0.76
"впускать,",-0.76
"ЗП,",-0.76
"ЗЛ,",-0.76
"гритый,",-0.76
"затроллить,",-0.76
"вилья,",-0.76
"стыдпозор,",-0.76
"турков,",-0.76
"#больница,",-0.76
"ресторатор,",-0.76
"#хочупингвина,",-0.76
"deputat,",-0.76
"сменка,",-0.76
"омега,",-0.76
"угасать,",-0.76
"устонавливаться,",-0.76
".@,",-0.76
"губерман,",-0.76
"вона,",-0.76
"бляяяяять,",-0.76
"наперекор,",-0.76
"вонь,",-0.76
"суукааааа,",-0.76
"29к,",-0.76
"ясненек,",-0.76
"сремся,",-0.76
"угомонять,",-0.76
"Жэ,",-0.76
"омооооооооооо,",-0.76
"подмостки,",-0.76
"хуууй,",-0.76
"невыгодно,",-0.76
"Catman,",-0.76
"бутыль,",-0.76
"ЖЭ,",-0.76
"лениться,",-0.76
"Spotify,",-0.76
"занчить,",-0.76
"итом,",-0.76
"шиковать,",-0.76
"прошагать,",-0.76
"разумно,",-0.76
"опрометчивый,",-0.76
"темень,",-0.76
"касательная,",-0.76
"алиф,",-0.76
"мировоззрение,",-0.76
"lahi,",-0.76
"проталкиваться,",-0.76
"торшина,",-0.76
"кутюр,",-0.76
"прозападный,",-0.76
"вохровец,",-0.76
"решение,",-0.76
"этоять,",-0.76
"правищ,",-0.76
"манна,",-0.76
"шов,",-0.76
"эвкалипт,",-0.76
"износилование,",-0.76
"лихо,",-0.76
"янук,",-0.76
"тетенька,",-0.76
"парочкиии,",-0.76
"гож,",-0.76
"гог,",-0.76
"электрохимия,",-0.76
"проскроллить,",-0.76
"неразделенный,",-0.76
"перечитывание,",-0.76
"никонист,",-0.76
"разрядный,",-0.76
"#Атеистам_Канзаса,",-0.76
"фиша,",-0.76
"порицатель,",-0.76
"донесение,",-0.76
"окраска,",-0.76
"диканить,",-0.76
"воронежинвест,",-0.76
"буль-буль,",-0.76
"болтавня,",-0.76
"маасковский,",-0.76
"рассел,",-0.76
"доучиваться,",-0.76
"ремесленник,",-0.76
"мозолить,",-0.76
"приватизация,",-0.76
"уебищный,",-0.76
"несбывшийся,",-0.76
"злючка,",-0.76
"одинаковость,",-0.76
"проталкивать,",-0.76
"тоталитарный,",-0.76
"неотрывать,",-0.76
"предостаточно,",-0.76
"опалиха,",-0.76
"вродь,",-0.76
"лихорадить,",-0.76
"#ТерВер,",-0.76
"плизок,",-0.76
"семенович,",-0.76
"3.57,",-0.76
"TWD,",-0.76
"котов,",-0.76
"литература,",-0.76
"тупяят,",-0.76
"внешка,",-0.76
"буль,",-0.76
":((((((((((,",-0.76
"дрочеры,",-0.76
"брм,",-0.76
"этично,",-0.76
"бельишко,",-0.76
"шпора,",-0.76
"КР,",-0.76
"усач,",-0.76
"камель,",-0.76
"EOL,",-0.76
"вгм,",-0.76
"беатрикс,",-0.76
"DIRECTION,",-0.76
"жрвть,",-0.76
"авиарейс,",-0.76
"считаный,",-0.76
"бессовестный,",-0.76
"бесцеремонный,",-0.76
"Myway,",-0.76
"интонация,",-0.76
"лукоморье,",-0.76
"забытье,",-0.76
":€,",-0.76
"?!..,",-0.76
"идикасюдаблять,",-0.76
"психоделика,",-0.76
"?' ,",-0.76
"мудачка,",-0.76
"охуить,",-0.76
"Daily,",-0.76
"Dean,",-0.76
"НДП,",-0.76
"усенко,",-0.76
"тонкий,",-0.76
"дразниться,",-0.76
">:),",-0.76
">:/,",-0.76
"перегибать,",-0.76
"?»,",-0.76
"флибусте,",-0.76
"спора,",-0.76
"кукольный,",-0.76
"грязюка,",-0.76
"пхапхапхап,",-0.76
"поштл,",-0.76
"пидарасить,",-0.76
"кайзер,",-0.76
"вспылить,",-0.76
"кочарышка,",-0.76
"?:,",-0.76
"Weekender,",-0.76
"?-,",-0.76
"сплошь,",-0.76
"абсурдно,",-0.76
"фапло,",-0.76
"говотить,",-0.76
"майкрософт,",-0.76
"грэйтист,",-0.76
"бурановый,",-0.76
"#збсчё,",-0.76
"нестабильн,",-0.76
"учащийся,",-0.76
"замучиваться,",-0.76
"хэпэнд,",-0.76
"соуши,",-0.76
"Kovalev,",-0.76
"отправииить,",-0.76
"фэнд,",-0.76
"ехаа,",-0.76
"Tower,",-0.76
"виниловый,",-0.76
"подозрительный,",-0.76
"герпес,",-0.76
"кружение,",-0.76
"ушатай,",-0.76
"чееем,",-0.76
"глоточек,",-0.76
"удочка,",-0.76
"обильный,",-0.76
"остроумие,",-0.76
"Blink,",-0.76
"✈,",-0.76
"плоховато,",-0.76
"иблан,",-0.76
"гонки,",-0.76
"правление,",-0.76
"матримониальный,",-0.76
"виолетик,",-0.76
"видеоблогер,",-0.76
"консулат,",-0.76
"Кхм,",-0.76
"коммуняк,",-0.76
"футбольчик,",-0.76
"потворствование,",-0.76
"заговень,",-0.76
"стрипс,",-0.76
"хохлосрачить,",-0.76
"поливалка,",-0.76
"венедиктов,",-0.76
"поспевать,",-0.76
"всеросник,",-0.76
"Valley,",-0.76
"госдеп,",-0.76
"бежаааать,",-0.76
"online,",-0.76
"ыххвхахаахах,",-0.76
"!!!!!!!!!!!!!!!!!!,",-0.76
"заблуждаться,",-0.76
"шепелявить,",-0.76
"голландия,",-0.76
":_((,",-0.76
"пятницкий,",-0.76
"гуру,",-0.76
"геолокация,",-0.76
"хитрюшкин,",-0.76
"граффик,",-0.76
"крипота,",-0.76
"присут,",-0.76
"стрема,",-0.76
"уходииии,",-0.76
"обнимальсь,",-0.76
"лупа,",-0.76
"полиграф,",-0.76
"отмучаться,",-0.76
"чоноп,",-0.76
"1100я,",-0.76
"епать,",-0.76
"процентный,",-0.76
"спатьспатьспать,",-0.76
"#Yeezus,",-0.76
"росавиация,",-0.76
"каранка,",-0.76
"охотничий,",-0.76
"встык,",-0.76
"#телевизор,",-0.76
"дрыщавый,",-0.76
"протеин,",-0.76
"дортмундец,",-0.76
"суукааа,",-0.76
"настойчиво,",-0.76
"махровый,",-0.76
"обрывать,",-0.76
"крепить,",-0.76
"антиправительственный,",-0.76
"восхещаться,",-0.76
"ощибаться,",-0.76
"аъаъаъаъ,",-0.76
"техинформация,",-0.76
"#времяразгонятьжиры,",-0.76
"плагиаааат,",-0.76
"ваапще,",-0.76
"неподтвержденный,",-0.76
"вечно,",-0.76
"табачный,",-0.76
"миргаев,",-0.76
"гурцкой,",-0.76
"запунный,",-0.76
"крошиться,",-0.76
"замечательнл,",-0.76
"линтааа,",-0.76
"бляаа,",-0.76
"библия,",-0.76
"варламов,",-0.76
"ушлепка,",-0.76
"подвергать,",-0.76
"неотвратимый,",-0.76
"ненавмжа,",-0.76
"министерский,",-0.76
"бэновский,",-0.76
"#1DPartsOfTheBody,",-0.76
"впалый,",-0.76
"#ТленИБезысходность,",-0.76
"таак,",-0.76
"оззи,",-0.76
"ирод,",-0.76
"недоеб,",-0.76
"1939,",-0.76
";—,",-0.76
"приспособленец,",-0.76
"Okami,",-0.76
"обрываться,",-0.76
"ирок,",-0.76
"атсуши,",-0.76
"#вдв,",-0.76
"подавленность,",-0.76
"зоболевать,",-0.76
"едро,",-0.76
"коррекция,",-0.76
"средна,",-0.76
"кактузы,",-0.76
"постный,",-0.76
"трояк,",-0.76
"астерикс,",-0.76
"баланда,",-0.76
"карлсберг,",-0.76
"подрать,",-0.76
"прогневать,",-0.76
"1200,",-0.76
"клан,",-0.76
"ОПГ,",-0.76
"Lao,",-0.76
"занервничать,",-0.76
"мегапиксел,",-0.76
"распердоливать,",-0.76
"Wir,",-0.76
"погребение,",-0.76
"повоевать,",-0.76
"Zay4ik,",-0.76
"вштыривать,",-0.76
"гениальность,",-0.76
"отсебятина,",-0.76
"консультировать,",-0.76
"евростандарт,",-0.76
"кемпинг,",-0.76
"неконфликтность,",-0.76
"интеллектуальный,",-0.76
"вредитель,",-0.76
"пурга,",-0.76
"Bentley,",-0.76
"артет,",-0.76
"совлекать,",-0.76
"безмятежный,",-0.76
"агамирзян,",-0.76
"ретвич,",-0.76
"мичуринск,",-0.76
"эная,",-0.76
"наниматель,",-0.76
"вступать,",-0.76
"мали,",-0.76
"пермяков,",-0.76
"@#,",-0.76
"отрицатеньной,",-0.76
"отступать,",-0.76
"кунис,",-0.76
"сли,",-0.76
"ЦСК,",-0.76
"хоппер,",-0.76
"пооолный,",-0.76
"вымогатель,",-0.76
"егодолбать,",-0.76
"#whatcd,",-0.76
"фиксика,",-0.76
"обжираловка,",-0.76
"яботний,",-0.76
"ненавижуненавижуненавидеть,",-0.76
"мейган,",-0.76
"элеанора,",-0.76
"долларовый,",-0.76
"кориолан,",-0.76
"дезорганизация,",-0.76
"копошиться,",-0.76
"предлагаться,",-0.76
"твитнет,",-0.76
"рациональный,",-0.76
"диссидент,",-0.76
"помозговать,",-0.76
"семиклашка,",-0.76
"сукпздцненавидеть,",-0.76
"определентя,",-0.76
"антиконспирологический,",-0.76
"неустроенность,",-0.76
"недоучка,",-0.76
"новшество,",-0.76
"холидэйс,",-0.76
"попалить,",-0.76
"пиранья,",-0.76
"недоумевать,",-0.76
"#Яндекс,",-0.76
"канистра,",-0.76
"кодак,",-0.76
"модернизировать,",-0.76
"дре,",-0.76
"прак,",-0.76
"отстегать,",-0.76
"вклюила,",-0.76
"перевидать,",-0.76
"terrible,",-0.76
"позапрошлый,",-0.76
"паганый,",-0.76
"тысячниииккк,",-0.76
"изнашиваться,",-0.76
"skemhey,",-0.76
"падлюченция,",-0.76
"рибирать,",-0.76
"ультуедать,",-0.76
"одиночество#,",-0.76
"названьице,",-0.76
"_____-,",-0.76
"юпитер,",-0.76
"ебанистический,",-0.76
"излишне,",-0.76
"эволюционный,",-0.76
"хазам,",-0.76
"закусочная,",-0.76
"borisova,",-0.76
"Peace,",-0.76
"австрия,",-0.76
"крутыш,",-0.76
"Dbnmjr,",-0.76
"троян,",-0.76
"смачногл,",-0.76
"хейт,",-0.76
"хизбут,",-0.76
"усрачок,",-0.76
"фоллоу,",-0.76
"развлекательный,",-0.76
"чито,",-0.76
"ермаковский,",-0.76
"помнилаа,",-0.76
"ипало,",-0.76
"мзда,",-0.76
"#ргунг,",-0.76
"проблевываться,",-0.76
"недоработанный,",-0.76
"4шт,",-0.76
"#россиядлярусских,",-0.76
"устаревать,",-0.76
"#встилефорсквера,",-0.76
"обог,",-0.76
"VanSanten,",-0.76
"херася,",-0.76
"чистюля,",-0.76
".......................................,",-0.76
"ряса,",-0.76
"дубровка,",-0.76
"гончаров,",-0.76
"дартвейдер,",-0.76
"прдукция,",-0.76
"вопрошать,",-0.76
"скушнаа,",-0.76
"ебнс,",-0.76
"абсурдный,",-0.76
"нэкст,",-0.76
"запечатывать,",-0.76
"затроллят,",-0.76
"linux,",-0.76
"очкарик,",-0.76
"крутота,",-0.76
"эстаповец,",-0.76
"жиробасин,",-0.76
"козакова,",-0.76
"садовод,",-0.76
"??!!?!,",-0.76
"Бляяяя,",-0.76
"клоака,",-0.76
"трепетать,",-0.76
"сочинение,",-0.76
"шутиться,",-0.76
"гк,",-0.76
"касмынин,",-0.76
"спизднуть,",-0.76
"дураа,",-0.76
"калыхаться,",-0.76
"преступлеие,",-0.76
"бернхаймер,",-0.76
"избраться,",-0.76
"сожеление,",-0.76
"легализовать,",-0.76
"#Блоги,",-0.76
"санни,",-0.76
"физручка,",-0.76
"барышня,",-0.76
"чернота,",-0.76
"удушающий,",-0.76
"паноптикум,",-0.76
"этосамое,",-0.76
"(((((((((((((((((((((((((((((,",-0.76
"сюминкааа,",-0.76
"подвоооодишь,",-0.76
"приседать,",-0.76
"марвести,",-0.76
"#уменяникогданебудетсобаки,",-0.76
"осознанно,",-0.76
"отматывать,",-0.76
"луныы,",-0.76
"#То,",-0.76
"недогонять,",-0.76
"превышение,",-0.76
"#ТП,",-0.76
"аааааааааааааааааааааааааааааааааа,",-0.76
"оччого,",-0.76
"крупа,",-0.76
"Божэ,",-0.76
"огораживать,",-0.76
"врята,",-0.76
"idk,",-0.76
"минька,",-0.76
"хапать,",-0.76
"магаданский,",-0.76
"#college#session#music#winter#likeit#afraidit,",-0.76
"бюджетник,",-0.76
"драматический,",-0.76
"лентяйка,",-0.76
"факка,",-0.76
"газа,",-0.76
"моросняк,",-0.76
"отпивать,",-0.76
"квиддич,",-0.76
"еня,",-0.76
"капризничать,",-0.76
"племяш,",-0.76
"куриный,",-0.76
"скоулз,",-0.76
"проставляться,",-0.76
"юрц,",-0.76
"косенко,",-0.76
"посылаться,",-0.76
"юри,",-0.76
"схватываться,",-0.76
"An,",-0.76
"улибаеться,",-0.76
"порицание,",-0.76
"свежекупать,",-0.76
"иплюнуть,",-0.76
"диакон,",-0.76
"2078,",-0.76
"зелик,",-0.76
"непорядок,",-0.76
"поданое,",-0.76
"сударь,",-0.76
"тестер,",-0.76
"полусмерть,",-0.76
"позноватый,",-0.76
"facebook,",-0.76
"сопоставимый,",-0.76
"прозоров,",-0.76
"бурно,",-0.76
"мавсисян,",-0.76
"rufollowback,",-0.76
"муцураев,",-0.76
"единоличный,",-0.76
"кубарев,",-0.76
"отталкиваться,",-0.76
"стыднов,",-0.76
"потенциал,",-0.76
"трение,",-0.76
"зачееееемммммм,",-0.76
"компас,",-0.76
"несправедливооо,",-0.76
"окликаться,",-0.76
"гористый,",-0.76
"пропеть,",-0.76
"клочков,",-0.76
"озпп,",-0.76
"илим,",-0.76
"#збс,",-0.76
"илит,",-0.76
"целеутремленный,",-0.76
"#ЁбаныйСтыд.,",-0.76
"Slide,",-0.76
"бобков,",-0.76
"неуверенный,",-0.76
"напоминание,",-0.76
"выхлопной,",-0.76
"#PauiWalker,",-0.76
"программка,",-0.76
"неправосудный,",-0.76
"TOO,",-0.76
"....... ,",-0.76
"жахаться,",-0.76
"подвис,",-0.76
"иррациональный,",-0.76
"фэйкоман,",-0.76
"посасывать,",-0.76
"подвиг,",-0.76
"блиааа,",-0.76
"гербовый,",-0.76
"домаааааа,",-0.76
"житие,",-0.76
"несильный,",-0.76
"оркестрант,",-0.76
"незнавать,",-0.76
"lovestory,",-0.76
"WITH,",-0.76
"#сирия,",-0.76
"канализационный,",-0.76
"хары,",-0.76
"скпздц,",-0.76
"хужа,",-0.76
"Fringe,",-0.76
"антихрист,",-0.76
"закрашивать,",-0.76
"залипательный,",-0.76
"наклеивать,",-0.76
"сиротливый,",-0.76
"шевкунов,",-0.76
"агриться,",-0.76
"werden,",-0.76
"голдящий,",-0.76
"расценка,",-0.76
"ОЕ,",-0.76
"лишение,",-0.76
"пентхаус,",-0.76
"забег,",-0.76
"тееех,",-0.76
"васильевна,",-0.76
"шальной,",-0.76
"privacy,",-0.76
"завязка,",-0.76
"почеаму,",-0.76
"свершонное,",-0.76
"наугад,",-0.76
"просемся,",-0.76
"добровольноподарить,",-0.76
"доведь,",-0.76
"молдова,",-0.76
"хараре,",-0.76
"рейхстаг,",-0.76
"ненадежность,",-0.76
"массированный,",-0.76
"беситттт,",-0.76
"#ЭтоТвояРодинаСынок,",-0.76
"анек,",-0.76
"#MustFollow,",-0.76
"штурвал,",-0.76
"разрушение,",-0.76
"хэдвига,",-0.76
"заебуу,",-0.76
"наброситься,",-0.76
"Iam,",-0.76
"смазливенько,",-0.76
"дубарь,",-0.76
"ульяновец,",-0.76
"ehwas,",-0.76
"ассассин,",-0.76
"выебуууууу,",-0.76
"краснояичный,",-0.76
"рьяно,",-0.76
"300тонного,",-0.76
"жооопаааа,",-0.76
"#казань2013,",-0.76
"аболиционизм,",-0.76
"неформал,",-0.76
"кушааать,",-0.76
"вчерпнуть,",-0.76
"хренотень,",-0.76
"форточка,",-0.76
"нагнетение,",-0.76
"выяснивать,",-0.76
"б̶у̶м̶а̶ж̶к̶и̶,",-0.76
"по-всякому,",-0.76
"троллоло,",-0.76
"БЛЯЯЯЯЯЯ,",-0.76
"410к,",-0.76
"котакбас,",-0.76
"днокабрь,",-0.76
"посрать,",-0.76
"домаааа,",-0.76
"злодейка,",-0.76
"#Таиттер,",-0.76
"горбачев,",-0.76
"миньен,",-0.76
"страхово,",-0.76
"knsqts,",-0.76
"бульон,",-0.76
"#tvbromance,",-0.76
"бармен,",-0.76
"задонейтил,",-0.76
"пельменная,",-0.76
"обход,",-0.76
"разждражать,",-0.76
"лямка,",-0.76
"обвалить,",-0.76
"#ЛЕНТАВЫВОДИТВСЯКУЮФИГНЮ,",-0.76
"пилий,",-0.76
"heiters,",-0.76
"дооолго,",-0.76
"плезень,",-0.76
"Bo,",-0.76
"слышимость,",-0.76
"гуляние,",-0.76
"бармалейкин,",-0.76
"совмещение,",-0.76
"пжаалки,",-0.76
"SQL,",-0.76
"жиесть,",-0.76
"#удомля,",-0.76
"предательница,",-0.76
"флоренция,",-0.76
"владимирский,",-0.76
"спотифая,",-0.76
"расхаживать,",-0.76
"Clever,",-0.76
"сейл,",-0.76
"риэлтерский,",-0.76
"подпадать,",-0.76
"затоптать,",-0.76
"начканц,",-0.76
"баклажановой,",-0.76
"непонятненький,",-0.76
"реальнй,",-0.76
"искусственный,",-0.76
"О2,",-0.76
"недоносок,",-0.76
"конееееечный,",-0.76
"еврейски,",-0.76
"#общага,",-0.76
"неизнемо,",-0.76
"(:),",-0.76
"жешь,",-0.76
"720,",-0.76
"чубайсят,",-0.76
"спартакцска,",-0.76
"девственность,",-0.76
"стат,",-0.76
"лада,",-0.76
"перевести,",-0.76
"посвещение,",-0.76
"стан,",-0.76
"идеалист,",-0.76
"жыдыыы,",-0.76
"царицыно,",-0.76
"вероломный,",-0.76
"хилый,",-0.76
"вопщие,",-0.76
"клубиться,",-0.76
"спасовать,",-0.76
"аналаг,",-0.76
"имбецил,",-0.76
"интурист,",-0.76
"#строительство,",-0.76
"шарашка,",-0.76
"насмарку,",-0.76
"одиночиства,",-0.76
"скрестись,",-0.76
"промысел,",-0.76
"проверочный,",-0.76
"ино,",-0.76
"постукать,",-0.76
"худяков,",-0.76
"заерзать,",-0.76
"трахнуться,",-0.76
"левичева,",-0.76
"насаждать,",-0.76
"Hail,",-0.76
"манега,",-0.76
"жраать,",-0.76
"долбаип,",-0.76
"усыновление,",-0.76
"пузырек,",-0.76
"пожертвование,",-0.76
"наколбасить,",-0.76
"հեռացիր,",-0.76
"доткать,",-0.76
"мексиканец,",-0.76
"инквизитор,",-0.76
"FUUUUUUUUUUUUUUUUUUUUCK,",-0.76
"точность,",-0.76
"паря,",-0.76
"ПП,",-0.76
"серде,",-0.76
"ПВ,",-0.76
"отслуживать,",-0.76
"собровец,",-0.76
"подталкнуть,",-0.76
"евразиец,",-0.76
"грунт,",-0.76
"…»,",-0.76
"нееееееееееее,",-0.76
"могга,",-0.76
"секция,",-0.76
"#мастеримаргарита,",-0.76
"fifa,",-0.76
"первейший,",-0.76
"гиблый,",-0.76
"перенатальный,",-0.76
"некоторять,",-0.76
"ублюдочный,",-0.76
"дорсить,",-0.76
"опытность,",-0.76
"МРАЗЬЬ,",-0.76
"упаковывать,",-0.76
"насок,",-0.76
"раскрывай,",-0.76
"нравица,",-0.76
"росжкх,",-0.76
"притупление,",-0.76
"ТС,",-0.76
"символика,",-0.76
"яйки,",-0.76
"родительный,",-0.76
"магл,",-0.76
"силикон,",-0.76
"браконьерство,",-0.76
"сучарка,",-0.76
"мореее,",-0.76
"американец,",-0.76
"выбегание,",-0.76
"психически,",-0.76
"нущитоподелать,",-0.76
"панорамный,",-0.76
"совем,",-0.76
"вота,",-0.76
"досягаемость,",-0.76
"запятнать,",-0.76
"устанеш,",-0.76
"🚹,",-0.76
"взяточник,",-0.76
"канешной,",-0.76
"донимать,",-0.76
"BBC,",-0.76
"#БЕЗЫСХОДНОСТЬ,",-0.76
"(((((((((((((((((((((,",-0.76
"20131112,",-0.76
"дюркгейм,",-0.76
"суб,",-0.76
"лагуэрта,",-0.76
"BrBa,",-0.76
"поучать,",-0.76
"северо-западный,",-0.76
"Caterina,",-0.76
"#некролог,",-0.76
"помогиииитееее,",-0.76
"аыйти,",-0.76
"безграмонтность,",-0.76
"подрывать,",-0.76
"солянка,",-0.76
"👥,",-0.76
"?????!,",-0.76
"кофеман,",-0.76
"прединсультный,",-0.76
"#автоновости,",-0.76
"#Trentino,",-0.76
"задолжать,",-0.76
"стиралка,",-0.76
"прицепляться,",-0.76
"русишь,",-0.76
"подниться,",-0.76
"хламин,",-0.76
"эшник,",-0.76
"намалевывать,",-0.76
"осипович,",-0.76
"иисусья,",-0.76
"повязка,",-0.76
"#страх,",-0.76
"перекручивать,",-0.76
"рюмочная,",-0.76
"милок,",-0.76
"#nocholeraformeplease,",-0.76
"нко,",-0.76
"обжаривать,",-0.76
"кистый,",-0.76
"бирюлевский,",-0.76
"мичеть,",-0.76
"аноним#,",-0.76
"nurofen,",-0.76
"сисех,",-0.76
"ээй,",-0.76
"семпать,",-0.76
"::(,",-0.76
"вконтакша,",-0.76
"объяснительный,",-0.76
"ношпа,",-0.76
"габарит,",-0.76
"карандаш,",-0.76
"камерафон,",-0.76
"CK,",-0.76
"сукашвили,",-0.76
"160,",-0.76
"прямолинейно,",-0.76
"божк,",-0.76
"бычить,",-0.76
"ивинять,",-0.76
